 15
 39 0.4701795850614583
 0.2857143000000000 (441.2999877929687,-29.67000007629395) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (508.7999877929687,-31.01000022888184) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (581.0000000000000,-33.36000061035156) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (637.9000244140625,-36.06000137329102) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (683.9000244140625,-39.02000045776367) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (716.0000000000000,-42.02000045776367) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (727.7000122070313,-45.70000076293945) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (702.0000000000000,-49.34999847412109) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (636.9000244140625,-52.45999908447266) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (562.2999877929687,-53.88999938964844) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (494.8999938964844,-53.72000122070313) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (452.7000122070313,-52.54000091552734) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (429.1000061035156,-51.08000183105469) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (420.1000061035156,-50.18000030517578) 5.000000000000000E-02 2.500000000000000E-02
 39 0.7408995795027755
 2.500000000000000E-02 (400.3999938964844,-32.74000167846680) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (412.2000122070313,-30.79000091552734) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (453.7999877929687,-27.79999923706055) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (541.2999877929687,-24.92000007629395) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (670.0000000000000,-23.45000076293945) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (853.9000244140625,-23.62000083923340) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (1058.000000000000,-25.29000091552734) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (1287.000000000000,-28.22999954223633) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (1493.000000000000,-31.75000000000000) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (1680.000000000000,-36.15999984741211) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (1791.000000000000,-40.93000030517578) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (1795.000000000000,-46.25999832153320) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (1680.000000000000,-50.79000091552734) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (1484.000000000000,-54.16999816894531) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (1299.000000000000,-55.68000030517578) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (1152.000000000000,-56.02000045776367) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (1059.000000000000,-56.13000106811523) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (981.2999877929687,-56.84999847412109) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (899.7999877929687,-58.02999877929687) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (802.4000244140625,-59.22999954223633) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (714.0000000000000,-60.04999923706055) 5.000000000000000E-02 2.500000000000000E-02
 40.00000000000000 (651.5000000000000,-59.97000122070313) 5.000000000000000E-02 2.500000000000000E-02
 53.33333000000000 (586.2000122070313,-59.68000030517578) 5.000000000000000E-02 2.500000000000000E-02
 80.00000000000000 (508.1000061035156,-58.56000137329102) 5.000000000000000E-02 2.500000000000000E-02
 106.6701000000000 (465.8999938964844,-57.54999923706055) 5.000000000000000E-02 2.500000000000000E-02
 160.0000000000000 (419.7000122070313,-56.16999816894531) 5.000000000000000E-02 2.500000000000000E-02
 213.3288000000000 (393.7000122070313,-55.24000167846680) 5.000000000000000E-02 2.500000000000000E-02
 320.0000000000000 (366.2999877929687,-54.13000106811523) 5.000000000000000E-02 2.500000000000000E-02
 426.6758000000000 (350.8999938964844,-53.72000122070313) 5.000000000000000E-02 2.500000000000000E-02
 640.0000000000000 (327.3999938964844,-53.65000152587891) 5.000000000000000E-02 2.500000000000000E-02
 853.3151000000000 (308.2000122070313,-53.52000045776367) 5.000000000000000E-02 2.500000000000000E-02
 1280.000000000000 (284.7000122070313,-52.77000045776367) 5.000000000000000E-02 2.500000000000000E-02
 1706.689000000000 (274.7000122070313,-52.15999984741211) 5.000000000000000E-02 2.500000000000000E-02
 2559.967000000000 (267.3999938964844,-52.24000167846680) 5.000000000000000E-02 2.500000000000000E-02
 3413.319000000000 (259.5000000000000,-53.27000045776367) 5.000000000000000E-02 2.500000000000000E-02
 5120.066000000000 (234.3000030517578,-55.29999923706055) 5.000000000000000E-02 2.500000000000000E-02
 6826.871000000000 (207.5000000000000,-56.09999847412109) 5.000000000000000E-02 2.500000000000000E-02
 10240.03000000000 (168.1000061035156,-54.86999893188477) 5.000000000000000E-02 2.500000000000000E-02
 13653.00000000000 (145.8000030517578,-51.86000061035156) 5.000000000000000E-02 2.500000000000000E-02
 21 0.7877287889705900
 2.500000000000000E-02 (335.6000061035156,-28.45000076293945) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (389.2999877929687,-29.23999977111816) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (427.6000061035156,-29.62999916076660) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (465.2000122070313,-28.69000053405762) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (518.5000000000000,-26.60000038146973) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (617.0999755859375,-24.11000061035156) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (764.7000122070313,-22.60000038146973) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (987.7999877929688,-22.65999984741211) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (1253.000000000000,-24.54999923706055) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (1554.000000000000,-28.37999916076660) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (1793.000000000000,-33.18000030517578) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (1935.000000000000,-38.63999938964844) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (1952.000000000000,-43.34999847412109) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (1885.000000000000,-47.47000122070313) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (1787.000000000000,-50.56999969482422) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (1672.000000000000,-53.52000045776367) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (1546.000000000000,-56.40999984741211) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (1378.000000000000,-59.54999923706055) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (1195.000000000000,-62.18999862670898) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (1000.000000000000,-64.38999938964844) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (827.7999877929687,-65.91999816894531) 5.000000000000000E-02 2.500000000000000E-02
 39 5.825560804564551
 2.500000000000000E-02 (1885.000000000000,-33.43000030517578) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (1889.000000000000,-35.56999969482422) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (1917.000000000000,-35.72999954223633) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (2039.000000000000,-34.97999954223633) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (2259.000000000000,-34.58000183105469) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (2577.000000000000,-35.41999816894531) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (2882.000000000000,-37.68000030517578) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (3094.000000000000,-41.16999816894531) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (3131.000000000000,-44.59000015258789) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (3041.000000000000,-47.61000061035156) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (2909.000000000000,-49.86999893188477) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (2746.000000000000,-52.09000015258789) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (2545.000000000000,-54.20000076293945) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (2272.000000000000,-55.99000167846680) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (2004.000000000000,-56.70000076293945) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (1773.000000000000,-56.36999893188477) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (1623.000000000000,-55.68000030517578) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (1507.000000000000,-55.25999832153320) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (1404.000000000000,-55.24000167846680) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (1294.000000000000,-55.13000106811523) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (1211.000000000000,-54.70999908447266) 5.000000000000000E-02 2.500000000000000E-02
 40.00000000000000 (1259.000000000000,-53.47999954223633) 5.000000000000000E-02 2.500000000000000E-02
 53.33333000000000 (1217.000000000000,-54.00000000000000) 5.000000000000000E-02 2.500000000000000E-02
 80.00000000000000 (1132.000000000000,-54.75000000000000) 5.000000000000000E-02 2.500000000000000E-02
 106.6701000000000 (1069.000000000000,-55.25999832153320) 5.000000000000000E-02 2.500000000000000E-02
 160.0000000000000 (978.7000122070313,-56.20999908447266) 5.000000000000000E-02 2.500000000000000E-02
 213.3288000000000 (909.7000122070313,-56.93999862670898) 5.000000000000000E-02 2.500000000000000E-02
 320.0000000000000 (813.4000244140625,-57.84999847412109) 5.000000000000000E-02 2.500000000000000E-02
 426.6758000000000 (750.5000000000000,-58.52000045776367) 5.000000000000000E-02 2.500000000000000E-02
 640.0000000000000 (662.4000244140625,-59.79000091552734) 5.000000000000000E-02 2.500000000000000E-02
 853.3151000000000 (595.0999755859375,-60.72999954223633) 5.000000000000000E-02 2.500000000000000E-02
 1280.000000000000 (500.3999938964844,-61.38000106811523) 5.000000000000000E-02 2.500000000000000E-02
 1706.689000000000 (443.5000000000000,-61.20000076293945) 5.000000000000000E-02 2.500000000000000E-02
 2559.967000000000 (384.0000000000000,-60.61999893188477) 5.000000000000000E-02 2.500000000000000E-02
 3413.319000000000 (351.5000000000000,-60.54999923706055) 5.000000000000000E-02 2.500000000000000E-02
 5120.066000000000 (306.7999877929687,-61.15000152587891) 5.000000000000000E-02 2.500000000000000E-02
 6826.871000000000 (272.3999938964844,-61.61999893188477) 5.000000000000000E-02 2.500000000000000E-02
 10240.03000000000 (225.1000061035156,-61.47000122070313) 5.000000000000000E-02 2.500000000000000E-02
 13653.00000000000 (196.1999969482422,-60.63000106811523) 5.000000000000000E-02 2.500000000000000E-02
 21 10.26514501351621
 2.500000000000000E-02 (609.2000122070313,-35.63999938964844) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (642.7999877929687,-31.40999984741211) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (737.9000244140625,-27.37999916076660) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (917.2999877929687,-24.38999938964844) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (1168.000000000000,-23.40999984741211) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (1515.000000000000,-24.53000068664551) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (1883.000000000000,-27.52000045776367) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (2235.000000000000,-32.18999862670898) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (2446.000000000000,-37.16999816894531) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (2519.000000000000,-42.15000152587891) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (2480.000000000000,-46.24000167846680) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (2364.000000000000,-50.06999969482422) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (2193.000000000000,-53.34000015258789) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (1956.000000000000,-56.31999969482422) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (1698.000000000000,-58.34999847412109) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (1428.000000000000,-59.18000030517578) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (1217.000000000000,-58.43999862670898) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (1067.000000000000,-56.36999893188477) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (994.2999877929687,-54.11999893188477) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (966.5000000000000,-52.50999832153320) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (954.9000244140625,-52.13999938964844) 5.000000000000000E-02 2.500000000000000E-02
 39 4.809868739870125
 2.500000000000000E-02 (457.0000000000000,-38.77000045776367) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (460.2999877929687,-34.22999954223633) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (508.7999877929687,-29.39999961853027) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (617.5000000000000,-25.15999984741211) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (782.2999877929687,-22.80999946594238) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (1031.000000000000,-22.45999908447266) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (1328.000000000000,-24.21999931335449) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (1671.000000000000,-28.14999961853027) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (1944.000000000000,-33.29000091552734) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (2088.000000000000,-39.25999832153320) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (2068.000000000000,-44.27000045776367) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (1948.000000000000,-48.24000167846680) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (1811.000000000000,-50.86999893188477) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (1665.000000000000,-53.06000137329102) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (1517.000000000000,-54.83000183105469) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (1347.000000000000,-56.18999862670898) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (1189.000000000000,-56.61999893188477) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (1050.000000000000,-56.02000045776367) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (960.5999755859375,-54.90000152587891) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (901.0999755859375,-53.97999954223633) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (852.7999877929687,-53.75000000000000) 5.000000000000000E-02 2.500000000000000E-02
 40.00000000000000 (751.4000244140625,-53.41999816894531) 5.000000000000000E-02 2.500000000000000E-02
 53.33333000000000 (724.4000244140625,-53.45999908447266) 5.000000000000000E-02 2.500000000000000E-02
 80.00000000000000 (687.0999755859375,-53.65000152587891) 5.000000000000000E-02 2.500000000000000E-02
 106.6701000000000 (663.5000000000000,-54.18999862670898) 5.000000000000000E-02 2.500000000000000E-02
 160.0000000000000 (621.5000000000000,-55.75000000000000) 5.000000000000000E-02 2.500000000000000E-02
 213.3288000000000 (579.7000122070313,-57.11000061035156) 5.000000000000000E-02 2.500000000000000E-02
 320.0000000000000 (512.5000000000000,-58.72999954223633) 5.000000000000000E-02 2.500000000000000E-02
 426.6758000000000 (467.0000000000000,-59.68000030517578) 5.000000000000000E-02 2.500000000000000E-02
 640.0000000000000 (407.0000000000000,-61.13000106811523) 5.000000000000000E-02 2.500000000000000E-02
 853.3151000000000 (364.2999877929687,-62.25000000000000) 5.000000000000000E-02 2.500000000000000E-02
 1280.000000000000 (305.1000061035156,-63.52999877929687) 5.000000000000000E-02 2.500000000000000E-02
 1706.689000000000 (267.3999938964844,-64.12000274658203) 5.000000000000000E-02 2.500000000000000E-02
 2559.967000000000 (221.6999969482422,-64.81999969482422) 5.000000000000000E-02 2.500000000000000E-02
 3413.319000000000 (192.0000000000000,-65.36000061035156) 5.000000000000000E-02 2.500000000000000E-02
 5120.066000000000 (151.6000061035156,-65.70999908447266) 5.000000000000000E-02 2.500000000000000E-02
 6826.871000000000 (125.3000030517578,-65.00000000000000) 5.000000000000000E-02 2.500000000000000E-02
 10240.03000000000 (95.09999847412109,-61.77999877929687) 5.000000000000000E-02 2.500000000000000E-02
 13653.00000000000 (79.91000366210937,-57.61999893188477) 5.000000000000000E-02 2.500000000000000E-02
 21 2.885720928069387
 2.500000000000000E-02 (2640.000000000000,-21.44000053405762) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (3247.000000000000,-23.56999969482422) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (3867.000000000000,-26.37999916076660) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (4483.000000000000,-29.79000091552734) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (4989.000000000000,-33.08000183105469) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (5430.000000000000,-36.66999816894531) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (5693.000000000000,-40.18999862670898) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (5743.000000000000,-43.74000167846680) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (5624.000000000000,-46.54000091552734) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (5433.000000000000,-49.04000091552734) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (5206.000000000000,-51.40000152587891) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (4852.000000000000,-54.06000137329102) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (4386.000000000000,-56.40000152587891) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (3805.000000000000,-58.15000152587891) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (3260.000000000000,-58.65000152587891) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (2783.000000000000,-57.66999816894531) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (2486.000000000000,-55.65999984741211) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (2333.000000000000,-53.38000106811523) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (2283.000000000000,-52.13999938964844) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (2233.000000000000,-52.11000061035156) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (2130.000000000000,-52.59999847412109) 5.000000000000000E-02 2.500000000000000E-02
 39 0.9453197388654022
 2.500000000000000E-02 (821.0999755859375,-10.39000034332275) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (1087.000000000000,-11.97999954223633) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (1410.000000000000,-13.56999969482422) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (1858.000000000000,-15.68999958038330) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (2401.000000000000,-18.56999969482422) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (3081.000000000000,-22.95999908447266) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (3722.000000000000,-28.31999969482422) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (4242.000000000000,-34.86999893188477) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (4465.000000000000,-41.27000045776367) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (4376.000000000000,-47.77000045776367) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (4023.000000000000,-53.22999954223633) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (3476.000000000000,-57.77999877929687) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (2935.000000000000,-60.61999893188477) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (2430.000000000000,-62.27999877929687) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (2039.000000000000,-62.90999984741211) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (1702.000000000000,-62.77999877929687) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (1453.000000000000,-62.02000045776367) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (1251.000000000000,-60.79000091552734) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (1103.000000000000,-59.40999984741211) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (978.7999877929688,-57.61999893188477) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (897.4000244140625,-55.50000000000000) 5.000000000000000E-02 2.500000000000000E-02
 40.00000000000000 (897.9000244140625,-52.54000091552734) 5.000000000000000E-02 2.500000000000000E-02
 53.33333000000000 (893.4000244140625,-51.77999877929687) 5.000000000000000E-02 2.500000000000000E-02
 80.00000000000000 (890.9000244140625,-51.65999984741211) 5.000000000000000E-02 2.500000000000000E-02
 106.6701000000000 (888.5999755859375,-52.47000122070313) 5.000000000000000E-02 2.500000000000000E-02
 160.0000000000000 (860.2000122070313,-54.97000122070313) 5.000000000000000E-02 2.500000000000000E-02
 213.3288000000000 (810.5000000000000,-57.25999832153320) 5.000000000000000E-02 2.500000000000000E-02
 320.0000000000000 (709.7999877929687,-60.29999923706055) 5.000000000000000E-02 2.500000000000000E-02
 426.6758000000000 (632.2999877929687,-62.08000183105469) 5.000000000000000E-02 2.500000000000000E-02
 640.0000000000000 (527.5000000000000,-64.19999694824219) 5.000000000000000E-02 2.500000000000000E-02
 853.3151000000000 (458.3999938964844,-65.45999908447266) 5.000000000000000E-02 2.500000000000000E-02
 1280.000000000000 (370.7999877929687,-66.84999847412109) 5.000000000000000E-02 2.500000000000000E-02
 1706.689000000000 (316.6000061035156,-67.58999633789063) 5.000000000000000E-02 2.500000000000000E-02
