 15
 39 0.4320901437146291
 3.570154000000000E-02 (1698.000000000000,-21.05999946594238) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (1942.000000000000,-25.06999969482422) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (2139.000000000000,-28.06999969482422) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (2328.000000000000,-29.61000061035156) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (2601.000000000000,-30.65999984741211) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (2930.000000000000,-32.04000091552734) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (3282.000000000000,-34.31000137329102) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (3537.000000000000,-36.79000091552734) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (3723.000000000000,-39.13999938964844) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (3881.000000000000,-41.15000152587891) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (4041.000000000000,-43.70999908447266) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (4087.000000000000,-46.90000152587891) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (3902.000000000000,-50.59000015258789) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (3527.000000000000,-53.31000137329102) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (3071.000000000000,-54.50999832153320) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (2719.000000000000,-54.06000137329102) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (2480.000000000000,-52.68999862670898) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (2345.000000000000,-51.41999816894531) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (2233.000000000000,-50.34000015258789) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (2137.000000000000,-49.11000061035156) 5.000000000000000E-02 2.500000000000000E-02
 40.00000000000000 (2245.000000000000,-44.93999862670898) 5.000000000000000E-02 2.500000000000000E-02
 53.33333000000000 (2351.000000000000,-44.58000183105469) 5.000000000000000E-02 2.500000000000000E-02
 80.00000000000000 (2494.000000000000,-45.16999816894531) 5.000000000000000E-02 2.500000000000000E-02
 106.6701000000000 (2569.000000000000,-46.43000030517578) 5.000000000000000E-02 2.500000000000000E-02
 160.0000000000000 (2575.000000000000,-49.02000045776367) 5.000000000000000E-02 2.500000000000000E-02
 213.3288000000000 (2505.000000000000,-50.93000030517578) 5.000000000000000E-02 2.500000000000000E-02
 320.0000000000000 (2362.000000000000,-53.34999847412109) 5.000000000000000E-02 2.500000000000000E-02
 426.6758000000000 (2255.000000000000,-55.20000076293945) 5.000000000000000E-02 2.500000000000000E-02
 640.0000000000000 (2063.000000000000,-58.52000045776367) 5.000000000000000E-02 2.500000000000000E-02
 853.3151000000000 (1873.000000000000,-61.18000030517578) 5.000000000000000E-02 2.500000000000000E-02
 1280.000000000000 (1553.000000000000,-64.45999908447266) 5.000000000000000E-02 2.500000000000000E-02
 1706.689000000000 (1333.000000000000,-66.06999969482422) 5.000000000000000E-02 2.500000000000000E-02
 2559.967000000000 (1077.000000000000,-67.56999969482422) 5.000000000000000E-02 2.500000000000000E-02
 3413.319000000000 (933.5999755859375,-68.65000152587891) 5.000000000000000E-02 2.500000000000000E-02
 5120.066000000000 (755.9000244140625,-70.81999969482422) 5.000000000000000E-02 2.500000000000000E-02
 6826.871000000000 (634.0999755859375,-72.69000244140625) 5.000000000000000E-02 2.500000000000000E-02
 10240.03000000000 (471.7000122070313,-74.98999786376953) 5.000000000000000E-02 2.500000000000000E-02
