           0.1   3.02076e-10       94029.3   9.66643e-10
     0.0888889       0.08412   0.000337661      0.269184
     0.0666667        0.4664   6.09005e-05       1.49248
          0.05      0.406016   6.99578e-05       1.29925
        0.0375      0.376112   7.55201e-05       1.20356
         0.025      0.355735   7.98459e-05       1.13835
       0.01875      0.349062   8.13723e-05         1.117
        0.0125      0.344468   8.24577e-05        1.1023
      0.009375      0.342577   8.29128e-05       1.09625
       0.00625      0.341485    8.3178e-05       1.09275
     0.0046875      0.341185    8.3251e-05       1.09179
      0.003125      0.340901   8.33203e-05       1.09088
    0.00234375      0.340697   8.33703e-05       1.09023
     0.0015625      0.340577   8.33996e-05       1.08985
    0.00117187      0.340521   8.34134e-05       1.08967
    0.00078125       0.34046   8.34283e-05       1.08947
   0.000585937      0.340484   8.34224e-05       1.08955
   0.000390625      0.340419   8.34383e-05       1.08934
   0.000292969      0.340389   8.34458e-05       1.08924
   0.000195313      0.340406   8.34416e-05        1.0893
   0.000146484      0.340381   8.34477e-05       1.08922
    9.7656e-05      0.340403   8.34423e-05       1.08929
    7.3242e-05      0.340421   8.34379e-05       1.08935
    4.8828e-05      0.340376   8.34489e-05        1.0892
    3.6621e-05      0.340355    8.3454e-05       1.08914
    2.4414e-05      0.340369   8.34506e-05       1.08918
    1.8311e-05      0.340439   8.34335e-05        1.0894
    1.2207e-05      0.340417   8.34388e-05       1.08934
    9.1553e-06       0.34041   8.34406e-05       1.08931
    6.1035e-06      0.340404   8.34419e-05       1.08929
    4.5776e-06      0.340402   8.34424e-05       1.08929
