           0.1   3.04127e-10       94940.6   9.73205e-10
     0.0888889     0.0847066    0.00034087      0.271061
     0.0666667        0.4696   6.14863e-05       1.50272
          0.05      0.408801   7.06309e-05       1.30816
        0.0375      0.378706   7.62438e-05       1.21186
         0.025      0.358183   8.06124e-05       1.14618
       0.01875      0.351534   8.21372e-05       1.12491
        0.0125      0.346811   8.32557e-05       1.10979
      0.009375      0.344994    8.3694e-05       1.10398
       0.00625       0.34381   8.39822e-05       1.10019
     0.0046875      0.343594   8.40353e-05        1.0995
      0.003125      0.343233   8.41235e-05       1.09835
    0.00234375      0.343038   8.41714e-05       1.09772
     0.0015625      0.342967   8.41887e-05        1.0975
    0.00117187      0.342962     8.419e-05       1.09748
    0.00078125       0.34282   8.42248e-05       1.09702
   0.000585937      0.342855   8.42163e-05       1.09714
   0.000390625      0.342823   8.42242e-05       1.09703
   0.000292969      0.342758   8.42401e-05       1.09683
   0.000195313      0.342737   8.42453e-05       1.09676
   0.000146484      0.342798   8.42302e-05       1.09695
    9.7656e-05      0.342712   8.42515e-05       1.09668
    7.3242e-05      0.342725   8.42482e-05       1.09672
    4.8828e-05      0.342778   8.42352e-05       1.09689
    3.6621e-05      0.342756   8.42405e-05       1.09682
    2.4414e-05      0.342769   8.42373e-05       1.09686
    1.8311e-05      0.342739   8.42448e-05       1.09677
    1.2207e-05      0.342717   8.42501e-05        1.0967
    9.1553e-06       0.34271    8.4252e-05       1.09667
    6.1035e-06      0.342704   8.42533e-05       1.09665
    4.5776e-06      0.342702   8.42538e-05       1.09665
