           0.1    0.00125561       94941.4   9.73197e-10
     0.0888889        349769   0.000340823      0.271099
     0.0666667     1.939e+06   6.14798e-05       1.50288
          0.05   1.68747e+06    7.0644e-05       1.30792
        0.0375   1.56359e+06   7.62408e-05       1.21191
         0.025   1.47842e+06   8.06328e-05       1.14589
       0.01875   1.45148e+06   8.21296e-05       1.12501
        0.0125   1.43201e+06   8.32464e-05       1.10992
      0.009375    1.4247e+06   8.36731e-05       1.10426
       0.00625   1.41934e+06    8.3989e-05        1.1001
     0.0046875   1.41874e+06   8.40249e-05       1.09963
      0.003125   1.41692e+06   8.41324e-05       1.09823
    0.00234375   1.41677e+06   8.41418e-05       1.09811
     0.0015625   1.41601e+06    8.4187e-05       1.09752
    0.00117187   1.41578e+06   8.42002e-05       1.09735
    0.00078125   1.41572e+06    8.4204e-05        1.0973
   0.000585937   1.41508e+06   8.42422e-05        1.0968
   0.000390625   1.41483e+06   8.42567e-05       1.09661
   0.000292969   1.41511e+06   8.42405e-05       1.09682
   0.000195313   1.41532e+06   8.42277e-05       1.09699
   0.000146484   1.41531e+06   8.42286e-05       1.09698
    9.7656e-05   1.41558e+06   8.42122e-05       1.09719
    7.3242e-05   1.41458e+06   8.42718e-05       1.09641
    4.8828e-05   1.41515e+06   8.42381e-05       1.09685
    3.6621e-05   1.41465e+06    8.4268e-05       1.09646
    2.4414e-05   1.41529e+06   8.42298e-05       1.09696
    1.8311e-05   1.41516e+06   8.42373e-05       1.09686
    1.2207e-05   1.41507e+06   8.42426e-05       1.09679
    9.1553e-06   1.41504e+06   8.42445e-05       1.09677
    6.1035e-06   1.41502e+06   8.42458e-05       1.09675
    4.5776e-06   1.41501e+06   8.42463e-05       1.09675
