Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 104    Date: 01/02/11    Time: 14:36:36


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0011E-01  +8.8535E+01   
+1.2328E-01  +2.0021E-01  +8.8203E+01    
+1.5199E-01  +2.0007E-01  +8.7759E+01    
+1.8738E-01  +1.9956E-01  +8.7301E+01    
+2.3101E-01  +1.9989E-01  +8.6728E+01    
+2.8480E-01  +1.9984E-01  +8.5921E+01    
+3.5112E-01  +1.9946E-01  +8.4979E+01    
+4.3288E-01  +1.9891E-01  +8.3887E+01    
+5.3367E-01  +1.9845E-01  +8.2477E+01    
+6.5790E-01  +1.9766E-01  +8.0773E+01    
+8.1110E-01  +1.9596E-01  +7.8703E+01    
+1.0000E+00  +1.9443E-01  +7.6364E+01    
+1.2329E+00  +1.9152E-01  +7.3036E+01    
+1.5199E+00  +1.8741E-01  +6.9575E+01    
+1.8738E+00  +1.8194E-01  +6.5491E+01    
+2.3101E+00  +1.7390E-01  +6.0493E+01    
+2.8481E+00  +1.6421E-01  +5.5200E+01    
+3.5112E+00  +1.5179E-01  +4.9382E+01    
+4.3288E+00  +1.3746E-01  +4.3475E+01    
+5.3368E+00  +1.2155E-01  +3.7438E+01    
+6.5790E+00  +1.0559E-01  +3.1889E+01    
+8.1110E+00  +9.0051E-02  +2.6725E+01    
+1.0000E+01  +7.5771E-02  +2.2261E+01    
+1.2329E+01  +6.3163E-02  +1.8268E+01    
+1.5199E+01  +5.2082E-02  +1.4944E+01    
+1.8738E+01  +4.2524E-02  +1.2342E+01    
+2.3102E+01  +3.5038E-02  +9.8624E+00    
+2.8481E+01  +2.8543E-02  +7.8508E+00    
+3.5112E+01  +2.3265E-02  +6.4579E+00    
+4.3288E+01  +1.8725E-02  +5.3846E+00    
+5.3368E+01  +1.5287E-02  +4.0496E+00    
+6.5790E+01  +1.2412E-02  +3.2030E+00    
+8.1110E+01  +1.0093E-02  +2.2766E+00    
+1.0000E+02  +8.1824E-03  +1.5741E+00    
+1.2329E+02  +6.6308E-03  +1.0016E+00    
+1.5199E+02  +5.3667E-03  +7.1492E-02    
+1.8739E+02  +4.3683E-03  -8.6086E-02    
+2.3102E+02  +3.5432E-03  -6.0307E-01    
+2.8481E+02  +2.8706E-03  -1.2328E+00    
+3.5113E+02  +2.3258E-03  -1.7392E+00    
+4.3289E+02  +1.8922E-03  -2.5076E+00    
+5.3368E+02  +1.5359E-03  -3.3267E+00    
+6.5790E+02  +1.2468E-03  -4.3499E+00    
+8.1120E+02  +1.0124E-03  -5.5670E+00    
+1.0000E+03  +8.2188E-04  -6.9865E+00    
+1.2329E+03  +6.6741E-04  -8.8327E+00    
+1.5200E+03  +5.4051E-04  -1.1163E+01    
+1.8739E+03  +4.3775E-04  -1.4036E+01    
+2.3102E+03  +3.5777E-04  -1.7816E+01    
+2.8481E+03  +2.8294E-04  -2.3181E+01    
+3.5113E+03  +2.2283E-04  -2.8947E+01    
+4.3289E+03  +1.7063E-04  -3.6195E+01    
+5.3369E+03  +1.2242E-04  -4.3196E+01    
