Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 322    Date: 24/04/08    Time: 08:16:51



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9999E-01  +8.8569E+01    
+1.2589E-01  +2.0007E-01  +8.8203E+01    
+1.5849E-01  +1.9998E-01  +8.7765E+01    
+1.9953E-01  +2.0007E-01  +8.7184E+01    
+2.5119E-01  +1.9977E-01  +8.6486E+01    
+3.1623E-01  +1.9969E-01  +8.5556E+01    
+3.9811E-01  +1.9939E-01  +8.4535E+01    
+5.0119E-01  +1.9894E-01  +8.2954E+01    
+6.3095E-01  +1.9783E-01  +8.1186E+01    
+7.9430E-01  +1.9642E-01  +7.9072E+01    
+1.0000E+00  +1.9393E-01  +7.6291E+01    
+1.2589E+00  +1.9119E-01  +7.2977E+01    
+1.5849E+00  +1.8684E-01  +6.9091E+01    
+1.9952E+00  +1.8003E-01  +6.4259E+01    
+2.5119E+00  +1.7059E-01  +5.8681E+01    
+3.1623E+00  +1.5864E-01  +5.2605E+01    
+3.9810E+00  +1.4380E-01  +4.6078E+01    
+5.0118E+00  +1.2704E-01  +3.9523E+01    
+6.3095E+00  +1.0950E-01  +3.3268E+01    
+7.9430E+00  +9.2389E-02  +2.7540E+01    
+1.0000E+01  +7.6457E-02  +2.2486E+01    
+1.2589E+01  +6.2470E-02  +1.8156E+01    
+1.5849E+01  +5.0549E-02  +1.4680E+01    
+1.9952E+01  +4.0624E-02  +1.1611E+01    
+2.5119E+01  +3.2530E-02  +9.1879E+00    
+3.1622E+01  +2.5979E-02  +7.2154E+00    
+3.9810E+01  +2.0683E-02  +5.6523E+00    
+5.0118E+01  +1.6516E-02  +4.2468E+00    
+6.3095E+01  +1.3064E-02  +3.1992E+00    
+7.9430E+01  +1.0411E-02  +2.3214E+00    
+1.0000E+02  +8.2720E-03  +1.4907E+00    
+1.2589E+02  +6.5764E-03  +8.5302E-01    
+1.5849E+02  +5.2329E-03  +1.7118E-01    
+1.9952E+02  +4.1463E-03  -4.6527E-01    
+2.5118E+02  +3.2919E-03  -1.2115E+00    
+3.1622E+02  +2.6140E-03  -1.8750E+00    
+3.9810E+02  +2.0758E-03  -2.6914E+00    
+5.0118E+02  +1.6485E-03  -3.6808E+00    
+6.3094E+02  +1.3092E-03  -4.7423E+00    
+7.9430E+02  +1.0378E-03  -6.1512E+00    
+1.0000E+03  +8.2320E-04  -7.9336E+00    
+1.2589E+03  +6.5218E-04  -1.0155E+01    
+1.5849E+03  +5.1501E-04  -1.2993E+01    
+1.9952E+03  +4.0352E-04  -1.6423E+01    
+2.5118E+03  +3.1700E-04  -2.0265E+01    
+3.1622E+03  +2.4598E-04  -2.5891E+01    
+3.9810E+03  +1.8584E-04  -3.2846E+01    
+5.0117E+03  +1.3302E-04  -3.9823E+01    
+6.3094E+03  +9.5277E-05  -4.3180E+01    
+7.9430E+03  +7.2169E-05  -4.8621E+01    
+9.9995E+03  +5.3568E-05  -5.7215E+01    
+1.0000E+04  +5.3571E-05  -5.7211E+01    
                                         
                                
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8320E-01  +1.1548E+02    
+1.2589E+00  +1.9617E-01  +1.0482E+02    
+1.5849E+00  +2.0288E-01  +9.3613E+01    
+1.9953E+00  +2.0166E-01  +8.2739E+01    
+2.5119E+00  +1.9322E-01  +7.1806E+01    
+3.1623E+00  +1.7838E-01  +6.1283E+01    
+3.9811E+00  +1.5910E-01  +5.1447E+01    
+5.0119E+00  +1.3800E-01  +4.2749E+01    
+6.3095E+00  +1.1650E-01  +3.5031E+01    
+7.9430E+00  +9.6400E-02  +2.8166E+01    
+1.0000E+01  +7.8756E-02  +2.2670E+01    
+1.2589E+01  +6.3632E-02  +1.8340E+01    
+1.5849E+01  +5.1178E-02  +1.4404E+01    
+1.9952E+01  +4.1005E-02  +1.1477E+01    
+2.5119E+01  +3.2708E-02  +8.9321E+00    
+3.1623E+01  +2.6030E-02  +7.0766E+00    
+3.9810E+01  +2.0735E-02  +5.5100E+00    
+5.0118E+01  +1.6446E-02  +4.5808E+00    
+6.3095E+01  +1.3083E-02  +3.1566E+00    
+7.9430E+01  +1.0418E-02  +2.2613E+00    
+1.0000E+02  +8.2799E-03  +1.5058E+00    
+1.2589E+02  +6.5790E-03  +8.4126E-01    
+1.5849E+02  +5.2292E-03  +2.6521E-01    
+1.9952E+02  +4.1478E-03  -5.0595E-01    
+2.5119E+02  +3.2980E-03  -1.1260E+00    
+3.1622E+02  +2.6173E-03  -1.8806E+00    
+3.9810E+02  +2.0790E-03  -2.7050E+00    
+5.0118E+02  +1.6495E-03  -3.6175E+00    
+6.3095E+02  +1.3105E-03  -4.7660E+00    
+7.9430E+02  +1.0378E-03  -6.2672E+00    
+1.0000E+03  +8.2424E-04  -7.9758E+00    
+1.2589E+03  +6.5278E-04  -1.0170E+01    
+1.5849E+03  +5.1532E-04  -1.3021E+01    
+1.9952E+03  +4.0380E-04  -1.6441E+01    
+2.5118E+03  +3.1729E-04  -2.0299E+01    
+3.1622E+03  +2.4626E-04  -2.5905E+01    
+3.9810E+03  +1.8603E-04  -3.2886E+01    
+5.0118E+03  +1.3310E-04  -3.9897E+01    
+6.3094E+03  +9.5273E-05  -4.3257E+01    
+7.9430E+03  +7.2118E-05  -4.8669E+01    
+1.0000E+04  +5.3516E-05  -5.7244E+01    
    
