Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 171    Date: 09/02/05    Time: 16:30:38


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0017E-01  +8.8566E+01    
+1.2589E-01  +2.0008E-01  +8.8218E+01    
+1.5849E-01  +1.9998E-01  +8.7768E+01    
+1.9953E-01  +1.9962E-01  +8.7191E+01    
+2.5119E-01  +1.9962E-01  +8.6488E+01    
+3.1623E-01  +1.9912E-01  +8.5587E+01    
+3.9811E-01  +1.9913E-01  +8.4447E+01    
+5.0119E-01  +1.9880E-01  +8.3100E+01    
+6.3095E-01  +1.9745E-01  +8.1354E+01    
+7.9430E-01  +1.9621E-01  +7.9131E+01    
+1.0000E+00  +1.9400E-01  +7.6537E+01    
+1.2589E+00  +1.9146E-01  +7.3117E+01    
+1.5849E+00  +1.8702E-01  +6.8917E+01    
+1.9952E+00  +1.7994E-01  +6.4501E+01    
+2.5119E+00  +1.7106E-01  +5.8869E+01    
+3.1623E+00  +1.5891E-01  +5.2764E+01    
+3.9810E+00  +1.4420E-01  +4.6267E+01    
+5.0118E+00  +1.2786E-01  +3.9649E+01    
+6.3095E+00  +1.1063E-01  +3.3558E+01    
+7.9430E+00  +9.2603E-02  +2.7518E+01    
+1.0000E+01  +7.6659E-02  +2.2579E+01    
+1.2589E+01  +6.2819E-02  +1.8319E+01    
+1.5849E+01  +5.0815E-02  +1.4645E+01    
+1.9952E+01  +4.0872E-02  +1.1663E+01    
+2.5119E+01  +3.2762E-02  +9.2876E+00    
+3.1622E+01  +2.6162E-02  +7.3125E+00    
+3.9810E+01  +2.0737E-02  +5.6659E+00    
+5.0118E+01  +1.6807E-02  +4.6770E+00    
+6.3095E+01  +1.3168E-02  +3.2472E+00    
+7.9430E+01  +1.0478E-02  +2.3571E+00    
+1.0000E+02  +8.3547E-03  +1.7093E+00    
+1.2589E+02  +6.6165E-03  +8.7084E-01    
+1.5849E+02  +5.2589E-03  +5.0587E-02    
+1.9952E+02  +4.1764E-03  -5.1832E-01    
+2.5118E+02  +3.3169E-03  -1.3218E+00    
+3.1622E+02  +2.6286E-03  -2.3551E+00    
+3.9810E+02  +2.0792E-03  -2.8806E+00    
+5.0118E+02  +1.6520E-03  -3.7497E+00    
+6.3094E+02  +1.3114E-03  -4.8726E+00    
+7.9430E+02  +1.0398E-03  -6.2587E+00    
+1.0000E+03  +8.2469E-04  -7.9938E+00    
+1.2589E+03  +6.5353E-04  -1.0147E+01    
+1.5849E+03  +5.1745E-04  -1.2888E+01    
+1.9952E+03  +4.1115E-04  -1.7079E+01    
+2.5118E+03  +3.1370E-04  -2.1119E+01    
+3.1622E+03  +2.4296E-04  -2.6596E+01    
+3.9810E+03  +1.8058E-04  -3.4123E+01    
+5.0117E+03  +1.2036E-04  -3.8911E+01    
+6.3094E+03  +9.3282E-05  -3.6534E+01    
+7.9430E+03  +7.4968E-05  -4.3998E+01    
+9.9995E+03  +5.6466E-05  -5.4017E+01    
+1.0000E+04  +5.6462E-05  -5.4017E+01    
                                         
                                
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8606E-01  +1.1413E+02    
+1.2589E+00  +1.9855E-01  +1.0432E+02    
+1.5849E+00  +2.0477E-01  +9.3282E+01    
+1.9953E+00  +2.0395E-01  +8.2380E+01    
+2.5119E+00  +1.9536E-01  +7.1454E+01    
+3.1623E+00  +1.7997E-01  +6.0983E+01    
+3.9811E+00  +1.6030E-01  +5.1156E+01    
+5.0119E+00  +1.3912E-01  +4.2336E+01    
+6.3095E+00  +1.1756E-01  +3.4670E+01    
+7.9430E+00  +9.7086E-02  +2.8061E+01    
+1.0000E+01  +7.9367E-02  +2.2609E+01    
+1.2589E+01  +6.4083E-02  +1.7991E+01    
+1.5849E+01  +5.1490E-02  +1.4371E+01    
+1.9952E+01  +4.1208E-02  +1.1465E+01    
+2.5119E+01  +3.2889E-02  +9.0511E+00    
+3.1623E+01  +2.6198E-02  +7.0636E+00    
+3.9810E+01  +2.0851E-02  +5.5157E+00    
+5.0118E+01  +1.6555E-02  +4.3667E+00    
+6.3095E+01  +1.3196E-02  +3.1629E+00    
+7.9430E+01  +1.0485E-02  +2.2700E+00    
+1.0000E+02  +8.3525E-03  +1.6889E+00    
+1.2589E+02  +6.6191E-03  +8.3278E-01    
+1.5849E+02  +5.2724E-03  +2.2286E-01    
+1.9952E+02  +4.1802E-03  -5.3152E-01    
+2.5119E+02  +3.3204E-03  -1.3002E+00    
+3.1622E+02  +2.6308E-03  -2.3657E+00    
+3.9810E+02  +2.0821E-03  -2.8704E+00    
+5.0118E+02  +1.6538E-03  -3.7364E+00    
+6.3095E+02  +1.3132E-03  -4.8628E+00    
+7.9430E+02  +1.0414E-03  -6.2406E+00    
+1.0000E+03  +8.2580E-04  -7.9848E+00    
+1.2589E+03  +6.5425E-04  -1.0142E+01    
+1.5849E+03  +5.1799E-04  -1.2876E+01    
+1.9952E+03  +4.1156E-04  -1.6990E+01    
+2.5118E+03  +3.1440E-04  -2.1142E+01    
+3.1622E+03  +2.4345E-04  -2.6626E+01    
+3.9810E+03  +1.8087E-04  -3.4185E+01    
+5.0118E+03  +1.2043E-04  -3.8964E+01    
+6.3094E+03  +9.3301E-05  -3.6564E+01    
+7.9430E+03  +7.4989E-05  -4.3983E+01    
+1.0000E+04  +5.6470E-05  -5.3986E+01    
    
