Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 321    Date: 05/04/13    Time: 11:34:03


 FREQUENCY    MAGNITUDE      PHASE        
    Hz                     deg            
Chopper On                                
+1.0000E-01  +2.0010E-01  +8.8576E+01     
+1.2328E-01  +2.0005E-01  +8.8240E+01     
+1.5199E-01  +1.9997E-01  +8.7876E+01     
+1.8738E-01  +1.9986E-01  +8.7370E+01     
+2.3101E-01  +1.9984E-01  +8.6751E+01     
+2.8480E-01  +1.9975E-01  +8.6046E+01     
+3.5112E-01  +1.9935E-01  +8.5077E+01     
+4.3288E-01  +1.9920E-01  +8.3990E+01     
+5.3367E-01  +1.9852E-01  +8.2614E+01     
+6.5790E-01  +1.9753E-01  +8.0904E+01     
+8.1110E-01  +1.9698E-01  +7.8654E+01     
+1.0000E+00  +1.9460E-01  +7.6471E+01     
+1.2329E+00  +1.9181E-01  +7.3410E+01     
+1.5199E+00  +1.8795E-01  +6.9851E+01     
+1.8738E+00  +1.8211E-01  +6.5676E+01     
+2.3101E+00  +1.7482E-01  +6.0890E+01     
+2.8481E+00  +1.6502E-01  +5.5583E+01     
+3.5112E+00  +1.5251E-01  +4.9731E+01     
+4.3288E+00  +1.3827E-01  +4.3796E+01     
+5.3368E+00  +1.2262E-01  +3.7862E+01     
+6.5790E+00  +1.0662E-01  +3.2149E+01     
+8.1110E+00  +9.1020E-02  +2.6951E+01     
+1.0000E+01  +7.6678E-02  +2.2496E+01     
+1.2329E+01  +6.3796E-02  +1.8535E+01     
+1.5199E+01  +5.2671E-02  +1.5157E+01     
+1.8738E+01  +4.3309E-02  +1.2395E+01     
+2.3102E+01  +3.5364E-02  +1.0095E+01     
+2.8481E+01  +2.8853E-02  +8.0170E+00     
+3.5112E+01  +2.3420E-02  +6.4770E+00     
+4.3288E+01  +1.8976E-02  +5.7055E+00     
+5.3368E+01  +1.5517E-02  +3.9813E+00     
+6.5790E+01  +1.2625E-02  +2.9439E+00     
+8.1110E+01  +1.0228E-02  +2.2881E+00     
+1.0000E+02  +8.2900E-03  +1.5558E+00     
+1.2329E+02  +6.7296E-03  +9.2693E-01     
+1.5199E+02  +5.4654E-03  +6.5760E-01     
+1.8739E+02  +4.4230E-03  -2.1279E-01     
+2.3102E+02  +3.5902E-03  -7.8760E-01     
+2.8481E+02  +2.9134E-03  -1.4014E+00     
+3.5113E+02  +2.3597E-03  -2.0744E+00     
+4.3289E+02  +1.9135E-03  -2.8554E+00     
+5.3368E+02  +1.5509E-03  -3.7341E+00     
+6.5790E+02  +1.2578E-03  -4.7837E+00     
+8.1120E+02  +1.0182E-03  -6.0299E+00     
+1.0000E+03  +8.2397E-04  -7.5318E+00     
+1.2329E+03  +6.6653E-04  -9.3445E+00     
+1.5200E+03  +5.3817E-04  -1.1521E+01     
+1.8739E+03  +4.3463E-04  -1.4041E+01     
+2.3102E+03  +3.5649E-04  -1.7403E+01     
+2.8481E+03  +2.8144E-04  -2.2984E+01     
+3.5113E+03  +2.2078E-04  -2.8099E+01     
+4.3289E+03  +1.7080E-04  -3.4421E+01     
+5.3369E+03  +1.2729E-04  -4.1519E+01     
