Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 331    Date: 25/04/08    Time: 08:37:05



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9999E-01  +8.8566E+01    
+1.2589E-01  +2.0013E-01  +8.8173E+01    
+1.5849E-01  +2.0013E-01  +8.7758E+01    
+1.9953E-01  +2.0006E-01  +8.7149E+01    
+2.5119E-01  +2.0001E-01  +8.6447E+01    
+3.1623E-01  +1.9974E-01  +8.5543E+01    
+3.9811E-01  +1.9952E-01  +8.4398E+01    
+5.0119E-01  +1.9881E-01  +8.2995E+01    
+6.3095E-01  +1.9794E-01  +8.1210E+01    
+7.9430E-01  +1.9657E-01  +7.9037E+01    
+1.0000E+00  +1.9428E-01  +7.6321E+01    
+1.2589E+00  +1.9119E-01  +7.2913E+01    
+1.5849E+00  +1.8685E-01  +6.8975E+01    
+1.9952E+00  +1.7995E-01  +6.4227E+01    
+2.5119E+00  +1.7074E-01  +5.8697E+01    
+3.1623E+00  +1.5863E-01  +5.2577E+01    
+3.9810E+00  +1.4415E-01  +4.6192E+01    
+5.0118E+00  +1.2730E-01  +3.9603E+01    
+6.3095E+00  +1.0968E-01  +3.3334E+01    
+7.9430E+00  +9.2296E-02  +2.7516E+01    
+1.0000E+01  +7.6425E-02  +2.2478E+01    
+1.2589E+01  +6.2409E-02  +1.8145E+01    
+1.5849E+01  +5.0618E-02  +1.4519E+01    
+1.9952E+01  +4.0609E-02  +1.1614E+01    
+2.5119E+01  +3.2495E-02  +9.1593E+00    
+3.1622E+01  +2.5960E-02  +7.2019E+00    
+3.9810E+01  +2.0683E-02  +5.6300E+00    
+5.0118E+01  +1.6504E-02  +4.7473E+00    
+6.3095E+01  +1.3055E-02  +3.3024E+00    
+7.9430E+01  +1.0403E-02  +2.3391E+00    
+1.0000E+02  +8.2633E-03  +1.5790E+00    
+1.2589E+02  +6.5714E-03  +8.9629E-01    
+1.5849E+02  +5.2134E-03  +1.1306E-01    
+1.9952E+02  +4.1418E-03  -3.8940E-01    
+2.5118E+02  +3.2922E-03  -1.1055E+00    
+3.1622E+02  +2.6129E-03  -1.7663E+00    
+3.9810E+02  +2.0754E-03  -2.5643E+00    
+5.0118E+02  +1.6488E-03  -3.4577E+00    
+6.3094E+02  +1.3079E-03  -4.5266E+00    
+7.9430E+02  +1.0370E-03  -5.8964E+00    
+1.0000E+03  +8.2311E-04  -7.5790E+00    
+1.2589E+03  +6.5205E-04  -9.6902E+00    
+1.5849E+03  +5.1622E-04  -1.2338E+01    
+1.9952E+03  +4.0915E-04  -1.5901E+01    
+2.5118E+03  +3.1751E-04  -2.0321E+01    
+3.1622E+03  +2.4480E-04  -2.6005E+01    
+3.9810E+03  +1.8047E-04  -3.3390E+01    
+5.0117E+03  +1.2145E-04  -3.6127E+01    
+6.3094E+03  +9.7275E-05  -3.5781E+01    
+7.9430E+03  +7.7034E-05  -4.3896E+01    
+9.9995E+03  +5.7564E-05  -5.4117E+01    
+1.0000E+04  +5.7569E-05  -5.4110E+01    
                                         
                                 
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8771E-01  +1.1397E+02    
+1.2589E+00  +1.9974E-01  +1.0333E+02    
+1.5849E+00  +2.0465E-01  +9.2483E+01    
+1.9953E+00  +2.0353E-01  +8.1563E+01    
+2.5119E+00  +1.9439E-01  +7.0846E+01    
+3.1623E+00  +1.7881E-01  +6.0442E+01    
+3.9811E+00  +1.5960E-01  +5.0854E+01    
+5.0119E+00  +1.3766E-01  +4.1905E+01    
+6.3095E+00  +1.1611E-01  +3.4232E+01    
+7.9430E+00  +9.6396E-02  +2.7837E+01    
+1.0000E+01  +7.8725E-02  +2.2405E+01    
+1.2589E+01  +6.3594E-02  +1.7821E+01    
+1.5849E+01  +5.1187E-02  +1.4262E+01    
+1.9952E+01  +4.0929E-02  +1.1269E+01    
+2.5119E+01  +3.2680E-02  +8.9297E+00    
+3.1623E+01  +2.6017E-02  +7.0036E+00    
+3.9810E+01  +2.0715E-02  +5.4371E+00    
+5.0118E+01  +1.6320E-02  +4.1690E+00    
+6.3095E+01  +1.3102E-02  +3.1743E+00    
+7.9430E+01  +1.0419E-02  +2.2626E+00    
+1.0000E+02  +8.2709E-03  +1.5109E+00    
+1.2589E+02  +6.5727E-03  +8.8183E-01    
+1.5849E+02  +5.2167E-03  +2.3024E-01    
+1.9952E+02  +4.1462E-03  -4.0604E-01    
+2.5119E+02  +3.2911E-03  -1.0164E+00    
+3.1622E+02  +2.6158E-03  -1.7638E+00    
+3.9810E+02  +2.0765E-03  -2.5682E+00    
+5.0118E+02  +1.6507E-03  -3.4144E+00    
+6.3095E+02  +1.3098E-03  -4.5184E+00    
+7.9430E+02  +1.0392E-03  -5.8913E+00    
+1.0000E+03  +8.2425E-04  -7.5853E+00    
+1.2589E+03  +6.5297E-04  -9.6735E+00    
+1.5849E+03  +5.1694E-04  -1.2288E+01    
+1.9952E+03  +4.0981E-04  -1.5836E+01    
+2.5118E+03  +3.1749E-04  -2.0308E+01    
+3.1622E+03  +2.4516E-04  -2.5946E+01    
+3.9810E+03  +1.8098E-04  -3.3324E+01    
+5.0118E+03  +1.2189E-04  -3.6159E+01    
+6.3094E+03  +9.7438E-05  -3.5821E+01    
+7.9430E+03  +7.7146E-05  -4.3912E+01    
+1.0000E+04  +5.7666E-05  -5.4108E+01    
    
