Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 346    Date: 20/08/08    Time: 09:29:13



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0027E-01  +8.8575E+01    
+1.2589E-01  +2.0036E-01  +8.8215E+01    
+1.5849E-01  +2.0019E-01  +8.7752E+01    
+1.9953E-01  +2.0000E-01  +8.7196E+01    
+2.5119E-01  +1.9987E-01  +8.6488E+01    
+3.1623E-01  +1.9968E-01  +8.5543E+01    
+3.9811E-01  +1.9948E-01  +8.4435E+01    
+5.0119E-01  +1.9906E-01  +8.3028E+01    
+6.3095E-01  +1.9817E-01  +8.1221E+01    
+7.9430E-01  +1.9667E-01  +7.9060E+01    
+1.0000E+00  +1.9423E-01  +7.6173E+01    
+1.2589E+00  +1.9157E-01  +7.2893E+01    
+1.5849E+00  +1.8697E-01  +6.8755E+01    
+1.9952E+00  +1.8008E-01  +6.4245E+01    
+2.5119E+00  +1.7156E-01  +5.8806E+01    
+3.1623E+00  +1.5885E-01  +5.2587E+01    
+3.9810E+00  +1.4385E-01  +4.6015E+01    
+5.0118E+00  +1.2674E-01  +3.9301E+01    
+6.3095E+00  +1.0943E-01  +3.3299E+01    
+7.9430E+00  +9.2317E-02  +2.7336E+01    
+1.0000E+01  +7.6609E-02  +2.2294E+01    
+1.2589E+01  +6.2703E-02  +1.8130E+01    
+1.5849E+01  +5.0667E-02  +1.4535E+01    
+1.9952E+01  +4.0692E-02  +1.1580E+01    
+2.5119E+01  +3.2615E-02  +9.1681E+00    
+3.1622E+01  +2.6050E-02  +7.1125E+00    
+3.9810E+01  +2.0738E-02  +5.5975E+00    
+5.0118E+01  +1.5283E-02  +4.3364E+00    
+6.3095E+01  +1.3134E-02  +3.1482E+00    
+7.9430E+01  +1.0438E-02  +2.2683E+00    
+1.0000E+02  +8.2888E-03  +1.4732E+00    
+1.2589E+02  +6.5764E-03  +8.4240E-01    
+1.5849E+02  +5.2078E-03  +1.4683E-01    
+1.9952E+02  +4.1533E-03  -4.6843E-01    
+2.5118E+02  +3.2908E-03  -1.2362E+00    
+3.1622E+02  +2.6182E-03  -1.8949E+00    
+3.9810E+02  +2.0784E-03  -2.7142E+00    
+5.0118E+02  +1.6496E-03  -3.7102E+00    
+6.3094E+02  +1.3090E-03  -4.8405E+00    
+7.9430E+02  +1.0402E-03  -6.1746E+00    
+1.0000E+03  +8.2344E-04  -7.9837E+00    
+1.2589E+03  +6.5152E-04  -1.0151E+01    
+1.5849E+03  +5.1507E-04  -1.2850E+01    
+1.9952E+03  +4.0569E-04  -1.6680E+01    
+2.5118E+03  +3.1584E-04  -2.1178E+01    
+3.1622E+03  +2.4173E-04  -2.7493E+01    
+3.9810E+03  +1.7009E-04  -3.4919E+01    
+5.0117E+03  +1.1953E-04  -3.1326E+01    
+6.3094E+03  +1.0041E-04  -3.5599E+01    
+7.9430E+03  +7.7783E-05  -4.4806E+01    
+9.9995E+03  +5.7527E-05  -5.5184E+01    
+1.0000E+04  +5.7531E-05  -5.5167E+01    
                                         
                                
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8720E-01  +1.1394E+02    
+1.2589E+00  +1.9879E-01  +1.0348E+02    
+1.5849E+00  +2.0469E-01  +9.2654E+01    
+1.9953E+00  +2.0266E-01  +8.1612E+01    
+2.5119E+00  +1.9387E-01  +7.0967E+01    
+3.1623E+00  +1.7867E-01  +6.0634E+01    
+3.9811E+00  +1.5911E-01  +5.0846E+01    
+5.0119E+00  +1.3777E-01  +4.2121E+01    
+6.3095E+00  +1.1629E-01  +3.4399E+01    
+7.9430E+00  +9.6509E-02  +2.7846E+01    
+1.0000E+01  +7.8831E-02  +2.2474E+01    
+1.2589E+01  +6.3878E-02  +1.7927E+01    
+1.5849E+01  +5.1356E-02  +1.4285E+01    
+1.9952E+01  +4.0998E-02  +1.1352E+01    
+2.5119E+01  +3.2794E-02  +8.9729E+00    
+3.1623E+01  +2.6169E-02  +6.9969E+00    
+3.9810E+01  +2.0788E-02  +5.5825E+00    
+5.0118E+01  +1.7791E-02  +5.0035E+00    
+6.3095E+01  +1.3108E-02  +3.1227E+00    
+7.9430E+01  +1.0454E-02  +2.2164E+00    
+1.0000E+02  +8.2839E-03  +1.4854E+00    
+1.2589E+02  +6.5841E-03  +8.2125E-01    
+1.5849E+02  +5.2138E-03  +2.5675E-01    
+1.9952E+02  +4.1544E-03  -4.8551E-01    
+2.5119E+02  +3.2931E-03  -1.1402E+00    
+3.1622E+02  +2.6211E-03  -1.8833E+00    
+3.9810E+02  +2.0803E-03  -2.6917E+00    
+5.0118E+02  +1.6520E-03  -3.6819E+00    
+6.3095E+02  +1.3114E-03  -4.7692E+00    
+7.9430E+02  +1.0393E-03  -6.2848E+00    
+1.0000E+03  +8.2428E-04  -7.9485E+00    
+1.2589E+03  +6.5259E-04  -1.0124E+01    
+1.5849E+03  +5.1547E-04  -1.2910E+01    
+1.9952E+03  +4.0614E-04  -1.6581E+01    
+2.5118E+03  +3.1685E-04  -2.1105E+01    
+3.1622E+03  +2.4227E-04  -2.7382E+01    
+3.9810E+03  +1.7065E-04  -3.4817E+01    
+5.0118E+03  +1.1992E-04  -3.1360E+01    
+6.3094E+03  +1.0064E-04  -3.5634E+01    
+7.9430E+03  +7.7908E-05  -4.4769E+01    
+1.0000E+04  +5.7663E-05  -5.5095E+01    
