Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 334    Date: 28/04/08    Time: 09:08:42



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9986E-01  +8.8460E+01    
+1.2589E-01  +2.0000E-01  +8.8055E+01    
+1.5849E-01  +1.9989E-01  +8.7574E+01    
+1.9953E-01  +1.9990E-01  +8.6943E+01    
+2.5119E-01  +1.9974E-01  +8.6166E+01    
+3.1623E-01  +1.9953E-01  +8.5181E+01    
+3.9811E-01  +1.9908E-01  +8.3944E+01    
+5.0119E-01  +1.9842E-01  +8.2419E+01    
+6.3095E-01  +1.9727E-01  +8.0558E+01    
+7.9430E-01  +1.9572E-01  +7.8130E+01    
+1.0000E+00  +1.9348E-01  +7.5264E+01    
+1.2589E+00  +1.8993E-01  +7.1641E+01    
+1.5849E+00  +1.8467E-01  +6.7387E+01    
+1.9952E+00  +1.7696E-01  +6.2326E+01    
+2.5119E+00  +1.6687E-01  +5.6632E+01    
+3.1623E+00  +1.5377E-01  +5.0344E+01    
+3.9810E+00  +1.3800E-01  +4.3723E+01    
+5.0118E+00  +1.2095E-01  +3.7320E+01    
+6.3095E+00  +1.0332E-01  +3.1208E+01    
+7.9430E+00  +8.6498E-02  +2.5659E+01    
+1.0000E+01  +7.1208E-02  +2.0859E+01    
+1.2589E+01  +5.7963E-02  +1.6815E+01    
+1.5849E+01  +4.6747E-02  +1.3577E+01    
+1.9952E+01  +3.7528E-02  +1.0700E+01    
+2.5119E+01  +3.0009E-02  +8.5069E+00    
+3.1622E+01  +2.3936E-02  +6.6821E+00    
+3.9810E+01  +1.9068E-02  +5.1939E+00    
+5.0118E+01  +1.5248E-02  +3.8188E+00    
+6.3095E+01  +1.2069E-02  +2.9734E+00    
+7.9430E+01  +9.5849E-03  +2.1504E+00    
+1.0000E+02  +7.6122E-03  +1.4529E+00    
+1.2589E+02  +6.0532E-03  +7.6503E-01    
+1.5849E+02  +4.7939E-03  +1.7995E-01    
+1.9952E+02  +3.8176E-03  -4.3490E-01    
+2.5118E+02  +3.0361E-03  -9.6244E-01    
+3.1622E+02  +2.4078E-03  -1.6873E+00    
+3.9810E+02  +1.9120E-03  -2.4307E+00    
+5.0118E+02  +1.5196E-03  -3.3015E+00    
+6.3094E+02  +1.2056E-03  -4.3039E+00    
+7.9430E+02  +9.5793E-04  -5.5548E+00    
+1.0000E+03  +7.5824E-04  -7.1971E+00    
+1.2589E+03  +6.0073E-04  -9.1543E+00    
+1.5849E+03  +4.7468E-04  -1.1655E+01    
+1.9952E+03  +3.7448E-04  -1.4670E+01    
+2.5118E+03  +2.9402E-04  -1.8372E+01    
+3.1622E+03  +2.2952E-04  -2.3229E+01    
+3.9810E+03  +1.7716E-04  -2.9188E+01    
+5.0117E+03  +1.3391E-04  -3.6781E+01    
+6.3094E+03  +9.5661E-05  -4.5994E+01    
+7.9430E+03  +6.3075E-05  -5.0216E+01    
+9.9995E+03  +4.7918E-05  -5.2169E+01    
+1.0000E+04  +4.7921E-05  -5.2167E+01    
                                         
                              
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8912E-01  +1.1214E+02    
+1.2589E+00  +2.0076E-01  +1.0127E+02    
+1.5849E+00  +2.0493E-01  +9.0175E+01    
+1.9953E+00  +2.0103E-01  +7.8922E+01    
+2.5119E+00  +1.9006E-01  +6.8000E+01    
+3.1623E+00  +1.7328E-01  +5.7607E+01    
+3.9811E+00  +1.5280E-01  +4.8109E+01    
+5.0119E+00  +1.3082E-01  +3.9596E+01    
+6.3095E+00  +1.0946E-01  +3.2205E+01    
+7.9430E+00  +8.9975E-02  +2.5957E+01    
+1.0000E+01  +7.3156E-02  +2.0806E+01    
+1.2589E+01  +5.8985E-02  +1.6639E+01    
+1.5849E+01  +4.7309E-02  +1.3238E+01    
+1.9952E+01  +3.7813E-02  +1.0505E+01    
+2.5119E+01  +3.0168E-02  +8.2608E+00    
+3.1623E+01  +2.4048E-02  +6.4786E+00    
+3.9810E+01  +1.9094E-02  +5.0416E+00    
+5.0118E+01  +1.5169E-02  +4.4587E+00    
+6.3095E+01  +1.2075E-02  +2.8461E+00    
+7.9430E+01  +9.5988E-03  +2.0861E+00    
+1.0000E+02  +7.6299E-03  +1.3876E+00    
+1.2589E+02  +6.0615E-03  +7.6925E-01    
+1.5849E+02  +4.8044E-03  +1.3491E-01    
+1.9952E+02  +3.8199E-03  -4.0732E-01    
+2.5119E+02  +3.0398E-03  -1.0669E+00    
+3.1622E+02  +2.4103E-03  -1.6975E+00    
+3.9810E+02  +1.9134E-03  -2.4096E+00    
+5.0118E+02  +1.5190E-03  -3.2983E+00    
+6.3095E+02  +1.2064E-03  -4.2815E+00    
+7.9430E+02  +9.5646E-04  -5.5517E+00    
+1.0000E+03  +7.5932E-04  -7.1903E+00    
+1.2589E+03  +6.0146E-04  -9.1286E+00    
+1.5849E+03  +4.7503E-04  -1.1549E+01    
+1.9952E+03  +3.7494E-04  -1.4591E+01    
+2.5118E+03  +2.9521E-04  -1.8348E+01    
+3.1622E+03  +2.2991E-04  -2.3238E+01    
+3.9810E+03  +1.7740E-04  -2.9146E+01    
+5.0118E+03  +1.3414E-04  -3.6711E+01    
+6.3094E+03  +9.5927E-05  -4.5889E+01    
+7.9430E+03  +6.3310E-05  -5.0211E+01    
+1.0000E+04  +4.8031E-05  -5.2196E+01    
   
