Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 572    Date: 19/02/15    Time: 12:17:34


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9995E-01  +8.8550E+01   
+1.2328E-01  +1.9998E-01  +8.8227E+01    
+1.5199E-01  +1.9991E-01  +8.7820E+01    
+1.8738E-01  +1.9981E-01  +8.7317E+01    
+2.3101E-01  +1.9974E-01  +8.6706E+01    
+2.8480E-01  +1.9953E-01  +8.5960E+01    
+3.5112E-01  +1.9943E-01  +8.5023E+01    
+4.3288E-01  +1.9881E-01  +8.3910E+01    
+5.3367E-01  +1.9845E-01  +8.2531E+01    
+6.5790E-01  +1.9748E-01  +8.0834E+01    
+8.1110E-01  +1.9601E-01  +7.8746E+01    
+1.0000E+00  +1.9438E-01  +7.6584E+01    
+1.2329E+00  +1.9110E-01  +7.3125E+01    
+1.5199E+00  +1.8745E-01  +6.9652E+01    
+1.8738E+00  +1.8207E-01  +6.5514E+01    
+2.3101E+00  +1.7420E-01  +6.0638E+01    
+2.8481E+00  +1.6397E-01  +5.5214E+01    
+3.5112E+00  +1.5198E-01  +4.9520E+01    
+4.3288E+00  +1.3773E-01  +4.3621E+01    
+5.3368E+00  +1.2200E-01  +3.7669E+01    
+6.5790E+00  +1.0599E-01  +3.2020E+01    
+8.1110E+00  +9.0432E-02  +2.6846E+01    
+1.0000E+01  +7.6127E-02  +2.2438E+01    
+1.2329E+01  +6.3448E-02  +1.8373E+01    
+1.5199E+01  +5.2251E-02  +1.5083E+01    
+1.8738E+01  +4.2800E-02  +1.2091E+01    
+2.3102E+01  +3.4963E-02  +9.9636E+00    
+2.8481E+01  +2.8567E-02  +7.9768E+00    
+3.5112E+01  +2.3305E-02  +6.4626E+00    
+4.3288E+01  +1.8846E-02  +5.3253E+00    
+5.3368E+01  +1.5371E-02  +3.9805E+00    
+6.5790E+01  +1.2498E-02  +3.0249E+00    
+8.1110E+01  +1.0127E-02  +2.1937E+00    
+1.0000E+02  +8.2207E-03  +1.4551E+00    
+1.2329E+02  +6.6670E-03  +8.5825E-01    
+1.5199E+02  +5.3973E-03  -5.4448E-02    
+1.8739E+02  +4.3855E-03  -3.4989E-01    
+2.3102E+02  +3.5550E-03  -9.3869E-01    
+2.8481E+02  +2.8828E-03  -1.5839E+00    
+3.5113E+02  +2.3362E-03  -2.2530E+00    
+4.3289E+02  +1.8940E-03  -3.0754E+00    
+5.3368E+02  +1.5352E-03  -4.0002E+00    
+6.5790E+02  +1.2439E-03  -5.0801E+00    
+8.1120E+02  +1.0073E-03  -6.3934E+00    
+1.0000E+03  +8.1499E-04  -7.9832E+00    
+1.2329E+03  +6.5869E-04  -9.9211E+00    
+1.5200E+03  +5.3139E-04  -1.2306E+01    
+1.8739E+03  +4.2699E-04  -1.5261E+01    
+2.3102E+03  +3.4157E-04  -1.8627E+01    
+2.8481E+03  +2.7212E-04  -2.2964E+01    
+3.5113E+03  +2.1360E-04  -2.8334E+01    
+4.3289E+03  +1.6305E-04  -3.4372E+01    
+5.3369E+03  +1.2099E-04  -3.9500E+01    
