Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 112    Date: 03/02/11    Time: 09:24:30


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0035E-01  +8.8506E+01   
+1.2328E-01  +2.0031E-01  +8.8186E+01    
+1.5199E-01  +2.0017E-01  +8.7784E+01    
+1.8738E-01  +2.0008E-01  +8.7330E+01    
+2.3101E-01  +2.0000E-01  +8.6693E+01    
+2.8480E-01  +1.9995E-01  +8.5968E+01    
+3.5112E-01  +1.9973E-01  +8.5026E+01    
+4.3288E-01  +1.9912E-01  +8.3915E+01    
+5.3367E-01  +1.9871E-01  +8.2514E+01    
+6.5790E-01  +1.9780E-01  +8.0818E+01    
+8.1110E-01  +1.9641E-01  +7.8765E+01    
+1.0000E+00  +1.9459E-01  +7.6163E+01    
+1.2329E+00  +1.9173E-01  +7.3026E+01    
+1.5199E+00  +1.8785E-01  +6.9680E+01    
+1.8738E+00  +1.8223E-01  +6.5583E+01    
+2.3101E+00  +1.7450E-01  +6.0698E+01    
+2.8481E+00  +1.6475E-01  +5.5423E+01    
+3.5112E+00  +1.5225E-01  +4.9553E+01    
+4.3288E+00  +1.3799E-01  +4.3648E+01    
+5.3368E+00  +1.2217E-01  +3.7636E+01    
+6.5790E+00  +1.0619E-01  +3.2053E+01    
+8.1110E+00  +9.0765E-02  +2.7043E+01    
+1.0000E+01  +7.6311E-02  +2.2403E+01    
+1.2329E+01  +6.3345E-02  +1.8406E+01    
+1.5199E+01  +5.2454E-02  +1.5025E+01    
+1.8738E+01  +4.2845E-02  +1.2406E+01    
+2.3102E+01  +3.5205E-02  +1.0029E+01    
+2.8481E+01  +2.8672E-02  +8.1760E+00    
+3.5112E+01  +2.3323E-02  +6.6220E+00    
+4.3288E+01  +1.8843E-02  +4.9932E+00    
+5.3368E+01  +1.5427E-02  +4.0298E+00    
+6.5790E+01  +1.2526E-02  +3.2137E+00    
+8.1110E+01  +1.0175E-02  +2.2576E+00    
+1.0000E+02  +8.2438E-03  +1.5446E+00    
+1.2329E+02  +6.6887E-03  +9.3256E-01    
+1.5199E+02  +5.4528E-03  +8.2207E-02    
+1.8739E+02  +4.4028E-03  -2.1514E-01    
+2.3102E+02  +3.5730E-03  -7.4487E-01    
+2.8481E+02  +2.9027E-03  -1.4455E+00    
+3.5113E+02  +2.3416E-03  -2.1502E+00    
+4.3289E+02  +1.9045E-03  -2.7293E+00    
+5.3368E+02  +1.5447E-03  -3.6172E+00    
+6.5790E+02  +1.2520E-03  -4.6729E+00    
+8.1120E+02  +1.0157E-03  -5.8904E+00    
+1.0000E+03  +8.2329E-04  -7.3853E+00    
+1.2329E+03  +6.6770E-04  -9.2610E+00    
+1.5200E+03  +5.4080E-04  -1.1539E+01    
+1.8739E+03  +4.3791E-04  -1.4307E+01    
+2.3102E+03  +3.5572E-04  -1.8910E+01    
+2.8481E+03  +2.8019E-04  -2.3421E+01    
+3.5113E+03  +2.2067E-04  -2.9082E+01    
+4.3289E+03  +1.6889E-04  -3.6295E+01    
+5.3369E+03  +1.2028E-04  -4.3525E+01    
