Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 324    Date: 24/04/08    Time: 10:08:54



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9988E-01  +8.8545E+01    
+1.2589E-01  +2.0002E-01  +8.8193E+01    
+1.5849E-01  +1.9998E-01  +8.7737E+01    
+1.9953E-01  +1.9994E-01  +8.7153E+01    
+2.5119E-01  +1.9984E-01  +8.6449E+01    
+3.1623E-01  +1.9970E-01  +8.5508E+01    
+3.9811E-01  +1.9922E-01  +8.4401E+01    
+5.0119E-01  +1.9861E-01  +8.2947E+01    
+6.3095E-01  +1.9753E-01  +8.1257E+01    
+7.9430E-01  +1.9655E-01  +7.8936E+01    
+1.0000E+00  +1.9404E-01  +7.6183E+01    
+1.2589E+00  +1.9118E-01  +7.2899E+01    
+1.5849E+00  +1.8660E-01  +6.8840E+01    
+1.9952E+00  +1.7968E-01  +6.4071E+01    
+2.5119E+00  +1.7052E-01  +5.8565E+01    
+3.1623E+00  +1.5826E-01  +5.2421E+01    
+3.9810E+00  +1.4362E-01  +4.6004E+01    
+5.0118E+00  +1.2680E-01  +3.9497E+01    
+6.3095E+00  +1.0907E-01  +3.3239E+01    
+7.9430E+00  +9.1859E-02  +2.7401E+01    
+1.0000E+01  +7.5959E-02  +2.2337E+01    
+1.2589E+01  +6.2061E-02  +1.8074E+01    
+1.5849E+01  +5.0205E-02  +1.4502E+01    
+1.9952E+01  +4.0359E-02  +1.1572E+01    
+2.5119E+01  +3.2298E-02  +9.1518E+00    
+3.1622E+01  +2.5808E-02  +7.1915E+00    
+3.9810E+01  +2.0521E-02  +5.5959E+00    
+5.0118E+01  +1.6256E-02  +4.8885E+00    
+6.3095E+01  +1.3013E-02  +3.2031E+00    
+7.9430E+01  +1.0337E-02  +2.3409E+00    
+1.0000E+02  +8.2099E-03  +1.5894E+00    
+1.2589E+02  +6.5223E-03  +8.9740E-01    
+1.5849E+02  +5.1813E-03  +1.8743E-01    
+1.9952E+02  +4.1192E-03  -3.9223E-01    
+2.5118E+02  +3.2679E-03  -1.0026E+00    
+3.1622E+02  +2.5968E-03  -1.7568E+00    
+3.9810E+02  +2.0615E-03  -2.5375E+00    
+5.0118E+02  +1.6375E-03  -3.4513E+00    
+6.3094E+02  +1.3006E-03  -4.5423E+00    
+7.9430E+02  +1.0329E-03  -5.9350E+00    
+1.0000E+03  +8.1832E-04  -7.6296E+00    
+1.2589E+03  +6.4819E-04  -9.7101E+00    
+1.5849E+03  +5.1181E-04  -1.2411E+01    
+1.9952E+03  +4.0264E-04  -1.5740E+01    
+2.5118E+03  +3.1606E-04  -1.9586E+01    
+3.1622E+03  +2.4557E-04  -2.5033E+01    
+3.9810E+03  +1.8600E-04  -3.1763E+01    
+5.0117E+03  +1.3388E-04  -3.8623E+01    
+6.3094E+03  +9.5757E-05  -4.1936E+01    
+7.9430E+03  +7.3017E-05  -4.6752E+01    
+9.9995E+03  +5.4958E-05  -5.5147E+01    
+1.0000E+04  +5.4963E-05  -5.5141E+01    
                                         
                                         
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off                              
+1.0000E+00  +1.9422E-01  +7.6184E+01    
+1.2589E+00  +1.9124E-01  +7.2871E+01    
+1.5849E+00  +1.8617E-01  +6.8801E+01    
+1.9953E+00  +1.7994E-01  +6.4041E+01    
+2.5119E+00  +1.7032E-01  +5.8520E+01    
+3.1623E+00  +1.5812E-01  +5.2393E+01    
+3.9811E+00  +1.4361E-01  +4.5984E+01    
+5.0119E+00  +1.2646E-01  +3.9242E+01    
+6.3095E+00  +1.0884E-01  +3.2940E+01    
+7.9430E+00  +9.1897E-02  +2.7406E+01    
+1.0000E+01  +7.5980E-02  +2.2344E+01    
+1.2589E+01  +6.2124E-02  +1.8037E+01    
+1.5849E+01  +5.0232E-02  +1.4547E+01    
+1.9952E+01  +4.0331E-02  +1.1555E+01    
+2.5119E+01  +3.2296E-02  +9.1496E+00    
+3.1623E+01  +2.5794E-02  +7.2044E+00    
+3.9810E+01  +2.0549E-02  +5.6026E+00    
+5.0118E+01  +1.6454E-02  +4.5797E+00    
+6.3095E+01  +1.3026E-02  +3.3479E+00    
+7.9430E+01  +1.0332E-02  +2.3439E+00    
+1.0000E+02  +8.2149E-03  +1.5703E+00    
+1.2589E+02  +6.5256E-03  +8.3540E-01    
+1.5849E+02  +5.1895E-03  +1.5361E-01    
+1.9952E+02  +4.1167E-03  -4.2810E-01    
+2.5119E+02  +3.2711E-03  -9.7063E-01    
+3.1622E+02  +2.5973E-03  -1.7578E+00    
+3.9810E+02  +2.0624E-03  -2.5529E+00    
+5.0118E+02  +1.6388E-03  -3.4492E+00    
+6.3095E+02  +1.3007E-03  -4.5367E+00    
+7.9430E+02  +1.0319E-03  -5.8784E+00    
+1.0000E+03  +8.1822E-04  -7.5845E+00    
+1.2589E+03  +6.4816E-04  -9.7132E+00    
+1.5849E+03  +5.1170E-04  -1.2370E+01    
+1.9952E+03  +4.0259E-04  -1.5728E+01    
+2.5118E+03  +3.1568E-04  -1.9618E+01    
+3.1622E+03  +2.4555E-04  -2.5025E+01    
+3.9810E+03  +1.8601E-04  -3.1749E+01    
+5.0118E+03  +1.3389E-04  -3.8611E+01    
+6.3094E+03  +9.5767E-05  -4.1911E+01    
+7.9430E+03  +7.3034E-05  -4.6754E+01    
+1.0000E+04  +5.4972E-05  -5.5127E+01    
                                         
