Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 067    Date: 20/05/10    Time: 08:12:22


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0031E-01  +8.8256E+01   
+1.2328E-01  +1.9981E-01  +8.8014E+01    
+1.5199E-01  +1.9968E-01  +8.7614E+01    
+1.8738E-01  +1.9999E-01  +8.7003E+01    
+2.3101E-01  +2.0048E-01  +8.6563E+01    
+2.8480E-01  +2.0048E-01  +8.5354E+01    
+3.5112E-01  +1.9955E-01  +8.3987E+01    
+4.3288E-01  +1.9873E-01  +8.2612E+01    
+5.3367E-01  +1.9778E-01  +8.0967E+01    
+6.5790E-01  +1.9672E-01  +7.8897E+01    
+8.1110E-01  +1.9468E-01  +7.6431E+01    
+1.0000E+00  +1.9106E-01  +7.6836E+01    
+1.2329E+00  +1.8802E-01  +6.9926E+01    
+1.5199E+00  +1.8258E-01  +6.5738E+01    
+1.8738E+00  +1.7487E-01  +6.0978E+01    
+2.3101E+00  +1.6516E-01  +5.5686E+01    
+2.8481E+00  +1.5287E-01  +4.9987E+01    
+3.5112E+00  +1.3842E-01  +4.4050E+01    
+4.3288E+00  +1.2273E-01  +3.8199E+01    
+5.3368E+00  +1.0666E-01  +3.2688E+01    
+6.5790E+00  +9.1047E-02  +2.7657E+01    
+8.1110E+00  +7.6678E-02  +2.3250E+01    
+1.0000E+01  +6.3853E-02  +1.9456E+01    
+1.2329E+01  +5.2735E-02  +1.6232E+01    
+1.5199E+01  +4.3284E-02  +1.3806E+01    
+1.8738E+01  +3.5518E-02  +1.1824E+01    
+2.3102E+01  +2.9020E-02  +1.0210E+01    
+2.8481E+01  +2.3693E-02  +9.0759E+00    
+3.5112E+01  +1.9358E-02  +8.1525E+00    
+4.3288E+01  +1.5872E-02  +7.9918E+00    
+5.3368E+01  +1.2988E-02  +7.4819E+00    
+6.5790E+01  +1.0684E-02  +7.2499E+00    
+8.1110E+01  +8.8150E-03  +7.1417E+00    
+1.0000E+02  +7.3003E-03  +6.9633E+00    
+1.2329E+02  +6.0410E-03  +6.5204E+00    
+1.5199E+02  +4.9998E-03  +6.1213E+00    
+1.8739E+02  +4.1432E-03  +5.0095E+00    
+2.3102E+02  +3.4200E-03  +4.0082E+00    
+2.8481E+02  +2.8038E-03  +2.8716E+00    
+3.5113E+02  +2.3123E-03  +1.5786E+00    
+4.3289E+02  +1.8820E-03  +1.3258E-01    
+5.3368E+02  +1.5323E-03  -1.3323E+00    
+6.5790E+02  +1.2460E-03  -2.8833E+00    
+8.1120E+02  +1.0111E-03  -4.5559E+00    
+1.0000E+03  +8.1934E-04  -6.4001E+00    
+1.2329E+03  +6.6328E-04  -8.5846E+00    
+1.5200E+03  +5.3657E-04  -1.1073E+01    
+1.8739E+03  +4.3271E-04  -1.4048E+01    
+2.3102E+03  +3.4829E-04  -1.7597E+01    
+2.8481E+03  +2.7965E-04  -2.2165E+01    
+3.5113E+03  +2.2252E-04  -2.8080E+01    
+4.3289E+03  +1.7194E-04  -3.6151E+01    
+5.3369E+03  +1.1985E-04  -4.3755E+01    
