Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 041    Date: 19/12/06    Time: 12:23:48



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+5.0000E-01  +2.0025E-02  +8.9078E+01    
+6.2946E-01  +2.0029E-02  +8.8799E+01    
+7.9240E-01  +2.0033E-02  +8.8559E+01    
+9.9759E-01  +2.0000E-02  +8.8214E+01    
+1.2559E+00  +1.9952E-02  +8.7759E+01    
+1.5811E+00  +1.9895E-02  +8.7271E+01    
+1.9905E+00  +1.9929E-02  +8.6541E+01    
+2.5059E+00  +1.9848E-02  +8.5672E+01    
+3.1548E+00  +1.9735E-02  +8.4606E+01    
+3.9716E+00  +1.9552E-02  +8.3254E+01    
+5.0000E+00  +1.9362E-02  +8.1623E+01    
+6.2946E+00  +1.7948E-02  +8.1656E+01    
+7.9240E+00  +1.6720E-02  +7.9182E+01    
+9.9760E+00  +1.4272E-02  +7.6492E+01    
+1.2559E+01  +1.8268E-02  +6.9885E+01    
+1.5811E+01  +1.5754E-02  +6.8208E+01    
+1.9905E+01  +1.7173E-02  +5.9198E+01    
+2.5059E+01  +1.5966E-02  +5.3045E+01    
+3.1548E+01  +1.4502E-02  +4.6517E+01    
+3.9716E+01  +1.2834E-02  +3.9998E+01    
+4.9999E+01  +1.0752E-02  +3.5323E+01    
+6.2946E+01  +9.3618E-03  +2.7886E+01    
+7.9240E+01  +7.7578E-03  +2.2672E+01    
+9.9760E+01  +6.3533E-03  +1.7858E+01    
+1.2559E+02  +5.1362E-03  +1.4385E+01    
+1.5811E+02  +4.1305E-03  +1.1313E+01    
+1.9905E+02  +3.3034E-03  +8.8728E+00    
+2.5059E+02  +2.6482E-03  +6.6766E+00    
+3.1547E+02  +2.0980E-03  +4.9323E+00    
+3.9716E+02  +1.6689E-03  +3.4257E+00    
+4.9999E+02  +1.3263E-03  +2.1246E+00    
+6.2945E+02  +1.0553E-03  +9.3225E-01    
+7.9240E+02  +8.3759E-04  -9.3566E-02    
+9.9760E+02  +6.6472E-04  -1.3372E+00    
+1.2559E+03  +5.2978E-04  -2.5594E+00    
+1.5811E+03  +4.1871E-04  -3.8627E+00    
+1.9905E+03  +3.3203E-04  -5.4035E+00    
+2.5059E+03  +2.6308E-04  -7.1714E+00    
+3.1547E+03  +2.0826E-04  -9.3479E+00    
+3.9716E+03  +1.6450E-04  -1.2011E+01    
+4.9999E+03  +1.2953E-04  -1.5296E+01    
+6.2945E+03  +1.0149E-04  -1.9360E+01    
+7.9245E+03  +7.8740E-05  -2.4416E+01    
+9.9760E+03  +6.0163E-05  -3.0506E+01    
+1.2559E+04  +4.4858E-05  -3.7587E+01    
+1.5811E+04  +3.2115E-05  -4.4722E+01    
+1.9905E+04  +2.2625E-05  -5.0042E+01    
+2.5058E+04  +1.6535E-05  -5.4091E+01    
+3.1547E+04  +1.2728E-05  -6.1324E+01    
+3.9715E+04  +9.6422E-06  -7.3165E+01    
+4.9999E+04  +6.8966E-06  -8.8022E+01    
+6.0000E+04  +5.0961E-06  -9.9460E+01    
                                         
                                
 FREQUENCY    MAGNITUDE      PHASE       
