Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 330    Date: 25/04/08    Time: 08:48:21



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9946E-01  +8.8550E+01    
+1.2589E-01  +1.9952E-01  +8.8187E+01    
+1.5849E-01  +1.9948E-01  +8.7751E+01    
+1.9953E-01  +1.9942E-01  +8.7180E+01    
+2.5119E-01  +1.9934E-01  +8.6446E+01    
+3.1623E-01  +1.9909E-01  +8.5578E+01    
+3.9811E-01  +1.9873E-01  +8.4410E+01    
+5.0119E-01  +1.9826E-01  +8.3076E+01    
+6.3095E-01  +1.9711E-01  +8.1221E+01    
+7.9430E-01  +1.9587E-01  +7.9120E+01    
+1.0000E+00  +1.9406E-01  +7.6389E+01    
+1.2589E+00  +1.9084E-01  +7.3119E+01    
+1.5849E+00  +1.8611E-01  +6.9230E+01    
+1.9952E+00  +1.7957E-01  +6.4385E+01    
+2.5119E+00  +1.7072E-01  +5.8937E+01    
+3.1623E+00  +1.5862E-01  +5.2803E+01    
+3.9810E+00  +1.4419E-01  +4.6413E+01    
+5.0118E+00  +1.2742E-01  +3.9785E+01    
+6.3095E+00  +1.0987E-01  +3.3455E+01    
+7.9430E+00  +9.2570E-02  +2.7736E+01    
+1.0000E+01  +7.6673E-02  +2.2636E+01    
+1.2589E+01  +6.2641E-02  +1.8341E+01    
+1.5849E+01  +5.0641E-02  +1.4602E+01    
+1.9952E+01  +4.0771E-02  +1.1685E+01    
+2.5119E+01  +3.2633E-02  +9.2718E+00    
+3.1622E+01  +2.6044E-02  +7.3040E+00    
+3.9810E+01  +2.0758E-02  +5.7130E+00    
+5.0118E+01  +1.6586E-02  +3.9318E+00    
+6.3095E+01  +1.3111E-02  +3.3278E+00    
+7.9430E+01  +1.0452E-02  +2.3737E+00    
+1.0000E+02  +8.3061E-03  +1.5691E+00    
+1.2589E+02  +6.5961E-03  +9.4260E-01    
+1.5849E+02  +5.2432E-03  +4.0868E-01    
+1.9952E+02  +4.1617E-03  -3.8592E-01    
+2.5118E+02  +3.3007E-03  -1.0626E+00    
+3.1622E+02  +2.6254E-03  -1.7242E+00    
+3.9810E+02  +2.0850E-03  -2.5209E+00    
+5.0118E+02  +1.6561E-03  -3.3489E+00    
+6.3094E+02  +1.3146E-03  -4.4832E+00    
+7.9430E+02  +1.0437E-03  -5.8666E+00    
+1.0000E+03  +8.2726E-04  -7.5230E+00    
+1.2589E+03  +6.5540E-04  -9.6234E+00    
+1.5849E+03  +5.1881E-04  -1.2226E+01    
+1.9952E+03  +4.0914E-04  -1.5489E+01    
+2.5118E+03  +3.2168E-04  -1.9974E+01    
+3.1622E+03  +2.4798E-04  -2.5325E+01    
+3.9810E+03  +1.8762E-04  -3.1913E+01    
+5.0117E+03  +1.3529E-04  -3.8839E+01    
+6.3094E+03  +9.5772E-05  -4.2453E+01    
+7.9430E+03  +7.2420E-05  -4.6510E+01    
+9.9995E+03  +5.4641E-05  -5.4379E+01    
+1.0000E+04  +5.4642E-05  -5.4386E+01    
                                         
                                
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8514E-01  +1.1420E+02    
+1.2589E+00  +1.9722E-01  +1.0368E+02    
+1.5849E+00  +2.0268E-01  +9.2973E+01    
+1.9953E+00  +2.0111E-01  +8.2101E+01    
+2.5119E+00  +1.9265E-01  +7.1399E+01    
+3.1623E+00  +1.7802E-01  +6.1087E+01    
+3.9811E+00  +1.5869E-01  +5.1333E+01    
+5.0119E+00  +1.3774E-01  +4.2626E+01    
+6.3095E+00  +1.1639E-01  +3.4915E+01    
+7.9430E+00  +9.6588E-02  +2.8264E+01    
+1.0000E+01  +7.8931E-02  +2.2748E+01    
+1.2589E+01  +6.3889E-02  +1.8167E+01    
+1.5849E+01  +5.1428E-02  +1.4563E+01    
+1.9952E+01  +4.1073E-02  +1.1506E+01    
+2.5119E+01  +3.2841E-02  +9.1149E+00    
+3.1623E+01  +2.6156E-02  +7.1679E+00    
+3.9810E+01  +2.0822E-02  +5.5927E+00    
+5.0118E+01  +1.6639E-02  +4.2288E+00    
+6.3095E+01  +1.3159E-02  +3.2362E+00    
+7.9430E+01  +1.0460E-02  +2.3172E+00    
+1.0000E+02  +8.3087E-03  +1.5404E+00    
+1.2589E+02  +6.6056E-03  +9.1719E-01    
+1.5849E+02  +5.2410E-03  +2.2373E-01    
+1.9952E+02  +4.1680E-03  -3.6768E-01    
+2.5119E+02  +3.3141E-03  -1.0853E+00    
+3.1622E+02  +2.6288E-03  -1.7337E+00    
+5.0118E+02  +1.6585E-03  -3.3640E+00    
+6.3095E+02  +1.3165E-03  -4.5164E+00    
+7.9430E+02  +1.0457E-03  -5.8733E+00    
+1.0000E+03  +8.2861E-04  -7.5504E+00    
+1.2589E+03  +6.5642E-04  -9.6240E+00    
+1.5849E+03  +5.1968E-04  -1.2208E+01    
+1.9952E+03  +4.0977E-04  -1.5487E+01    
+2.5118E+03  +3.2186E-04  -1.9946E+01    
+3.1622E+03  +2.4857E-04  -2.5354E+01    
+3.9810E+03  +1.8797E-04  -3.1982E+01    
+5.0118E+03  +1.3540E-04  -3.8948E+01    
+6.3094E+03  +9.5742E-05  -4.2551E+01    
+7.9430E+03  +7.2389E-05  -4.6559E+01    
+1.0000E+04  +5.4592E-05  -5.4419E+01    
    
