Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 574    Date: 19/02/15    Time: 13:47:38


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0027E-01  +8.8561E+01   
+1.2328E-01  +2.0032E-01  +8.8233E+01    
+1.5199E-01  +2.0019E-01  +8.7831E+01    
+1.8738E-01  +2.0011E-01  +8.7332E+01    
+2.3101E-01  +2.0009E-01  +8.6725E+01    
+2.8480E-01  +1.9989E-01  +8.5960E+01    
+3.5112E-01  +1.9976E-01  +8.5055E+01    
+4.3288E-01  +1.9923E-01  +8.3891E+01    
+5.3367E-01  +1.9882E-01  +8.2512E+01    
+6.5790E-01  +1.9774E-01  +8.0834E+01    
+8.1110E-01  +1.9622E-01  +7.8777E+01    
+1.0000E+00  +1.9467E-01  +7.6285E+01    
+1.2329E+00  +1.9200E-01  +7.3354E+01    
+1.5199E+00  +1.8787E-01  +6.9647E+01    
+1.8738E+00  +1.8210E-01  +6.5417E+01    
+2.3101E+00  +1.7451E-01  +6.0638E+01    
+2.8481E+00  +1.6466E-01  +5.5304E+01    
+3.5112E+00  +1.5219E-01  +4.9547E+01    
+4.3288E+00  +1.3775E-01  +4.3507E+01    
+5.3368E+00  +1.2215E-01  +3.7685E+01    
+6.5790E+00  +1.0619E-01  +3.2034E+01    
+8.1110E+00  +9.0569E-02  +2.6839E+01    
+1.0000E+01  +7.6262E-02  +2.2261E+01    
+1.2329E+01  +6.3312E-02  +1.8203E+01    
+1.5199E+01  +5.2394E-02  +1.5025E+01    
+1.8738E+01  +4.2830E-02  +1.2229E+01    
+2.3102E+01  +3.5154E-02  +9.8433E+00    
+2.8481E+01  +2.8624E-02  +8.0178E+00    
+3.5112E+01  +2.3308E-02  +6.4192E+00    
+4.3288E+01  +1.8900E-02  +5.1188E+00    
+5.3368E+01  +1.5391E-02  +3.9601E+00    
+6.5790E+01  +1.2512E-02  +3.0425E+00    
+8.1110E+01  +1.0146E-02  +2.2064E+00    
+1.0000E+02  +8.2259E-03  +1.4990E+00    
+1.2329E+02  +6.6800E-03  +8.2663E-01    
+1.5199E+02  +5.4014E-03  +4.6538E-01    
+1.8739E+02  +4.3922E-03  -3.6305E-01    
+2.3102E+02  +3.5643E-03  -9.7569E-01    
+2.8481E+02  +2.8880E-03  -1.6239E+00    
+3.5113E+02  +2.3424E-03  -2.3197E+00    
+4.3289E+02  +1.8972E-03  -3.1544E+00    
+5.3368E+02  +1.5375E-03  -4.0944E+00    
+6.5790E+02  +1.2456E-03  -5.1873E+00    
+8.1120E+02  +1.0082E-03  -6.5145E+00    
+1.0000E+03  +8.1546E-04  -8.1147E+00    
+1.2329E+03  +6.5875E-04  -1.0065E+01    
+1.5200E+03  +5.3126E-04  -1.2456E+01    
+1.8739E+03  +4.2669E-04  -1.5429E+01    
+2.3102E+03  +3.4016E-04  -1.8747E+01    
+2.8481E+03  +2.7172E-04  -2.2706E+01    
+3.5113E+03  +2.1488E-04  -2.7916E+01    
+4.3289E+03  +1.6651E-04  -3.4132E+01    
+5.3369E+03  +1.2507E-04  -4.0687E+01    
