Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 347    Date: 20/08/08    Time: 10:09:21



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9981E-01  +8.8554E+01    
+1.2589E-01  +1.9976E-01  +8.8201E+01    
+1.5849E-01  +1.9963E-01  +8.7758E+01    
+1.9953E-01  +1.9945E-01  +8.7185E+01    
+2.5119E-01  +1.9922E-01  +8.6464E+01    
+3.1623E-01  +1.9919E-01  +8.5561E+01    
+3.9811E-01  +1.9896E-01  +8.4410E+01    
+5.0119E-01  +1.9852E-01  +8.2987E+01    
+6.3095E-01  +1.9818E-01  +8.1162E+01    
+7.9430E-01  +1.9614E-01  +7.9009E+01    
+1.0000E+00  +1.9457E-01  +7.6270E+01    
+1.2589E+00  +1.9072E-01  +7.2945E+01    
+1.5849E+00  +1.8652E-01  +6.8890E+01    
+1.9952E+00  +1.7976E-01  +6.4152E+01    
+2.5119E+00  +1.7047E-01  +5.8638E+01    
+3.1623E+00  +1.5836E-01  +5.2514E+01    
+3.9810E+00  +1.4390E-01  +4.6145E+01    
+5.0118E+00  +1.2667E-01  +3.9397E+01    
+6.3095E+00  +1.0914E-01  +3.3082E+01    
+7.9430E+00  +9.2092E-02  +2.7530E+01    
+1.0000E+01  +7.6143E-02  +2.2383E+01    
+1.2589E+01  +6.2188E-02  +1.8159E+01    
+1.5849E+01  +5.0306E-02  +1.4438E+01    
+1.9952E+01  +4.0496E-02  +1.1496E+01    
+2.5119E+01  +3.2363E-02  +9.1773E+00    
+3.1622E+01  +2.5801E-02  +7.1635E+00    
+3.9810E+01  +2.0621E-02  +5.6817E+00    
+5.0118E+01  +1.6403E-02  +4.2171E+00    
+6.3095E+01  +1.3004E-02  +3.1220E+00    
+7.9430E+01  +1.0357E-02  +2.2622E+00    
+1.0000E+02  +8.2292E-03  +1.4651E+00    
+1.2589E+02  +6.5406E-03  +8.3056E-01    
+1.5849E+02  +5.2014E-03  +6.9642E-02    
+1.9952E+02  +4.1277E-03  -5.1851E-01    
+2.5118E+02  +3.2825E-03  -1.1655E+00    
+3.1622E+02  +2.6015E-03  -1.9077E+00    
+3.9810E+02  +2.0650E-03  -2.7350E+00    
+5.0118E+02  +1.6402E-03  -3.7021E+00    
+6.3094E+02  +1.3005E-03  -4.8899E+00    
+7.9430E+02  +1.0325E-03  -6.3026E+00    
+1.0000E+03  +8.1763E-04  -8.0295E+00    
+1.2589E+03  +6.4708E-04  -1.0211E+01    
+1.5849E+03  +5.1052E-04  -1.3033E+01    
+1.9952E+03  +4.0148E-04  -1.6561E+01    
+2.5118E+03  +3.1348E-04  -2.1220E+01    
+3.1622E+03  +2.3800E-04  -2.7670E+01    
+3.9810E+03  +1.6287E-04  -3.3550E+01    
+5.0117E+03  +1.2445E-04  -2.9606E+01    
+6.3094E+03  +1.0194E-04  -3.6289E+01    
+7.9430E+03  +7.7704E-05  -4.5511E+01    
+9.9995E+03  +5.6978E-05  -5.5802E+01    
+1.0000E+04  +5.6981E-05  -5.5796E+01    
                                         
                                
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8614E-01  +1.1377E+02    
+1.2589E+00  +1.9903E-01  +1.0330E+02    
+1.5849E+00  +2.0469E-01  +9.2445E+01    
+1.9953E+00  +2.0256E-01  +8.1532E+01    
+2.5119E+00  +1.9354E-01  +7.0796E+01    
+3.1623E+00  +1.7847E-01  +6.0438E+01    
+3.9811E+00  +1.5935E-01  +5.0867E+01    
+5.0119E+00  +1.3737E-01  +4.1872E+01    
+6.3095E+00  +1.1601E-01  +3.4177E+01    
+7.9430E+00  +9.5937E-02  +2.7717E+01    
+1.0000E+01  +7.8480E-02  +2.2356E+01    
+1.2589E+01  +6.3508E-02  +1.7851E+01    
+1.5849E+01  +5.1038E-02  +1.4236E+01    
+1.9952E+01  +4.0747E-02  +1.1296E+01    
+2.5119E+01  +3.2579E-02  +8.9218E+00    
+3.1623E+01  +2.5992E-02  +6.9586E+00    
+3.9810E+01  +2.0601E-02  +5.3863E+00    
+5.0118E+01  +1.6423E-02  +4.1581E+00    
+6.3095E+01  +1.3087E-02  +3.0529E+00    
+7.9430E+01  +1.0383E-02  +2.2050E+00    
+1.0000E+02  +8.2416E-03  +1.5053E+00    
+1.2589E+02  +6.5470E-03  +7.4788E-01    
+1.5849E+02  +5.2042E-03  +2.3955E-01    
+1.9952E+02  +4.1332E-03  -5.0948E-01    
+2.5119E+02  +3.2753E-03  -1.1407E+00    
+3.1622E+02  +2.6054E-03  -1.9017E+00    
+3.9810E+02  +2.0670E-03  -2.7353E+00    
+5.0118E+02  +1.6405E-03  -3.6803E+00    
+6.3095E+02  +1.3022E-03  -4.8473E+00    
+7.9430E+02  +1.0344E-03  -6.2707E+00    
+1.0000E+03  +8.1847E-04  -8.0537E+00    
+1.2589E+03  +6.4762E-04  -1.0265E+01    
+1.5849E+03  +5.1119E-04  -1.3033E+01    
+1.9952E+03  +4.0172E-04  -1.6624E+01    
+2.5118E+03  +3.1306E-04  -2.1317E+01    
+3.1622E+03  +2.3803E-04  -2.7793E+01    
+3.9810E+03  +1.6305E-04  -3.3752E+01    
+5.0118E+03  +1.2425E-04  -2.9928E+01    
+6.3094E+03  +1.0152E-04  -3.6571E+01    
+7.9430E+03  +7.7314E-05  -4.5730E+01    
+1.0000E+04  +5.6661E-05  -5.5961E+01    
