Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 100    Date: 01/02/11    Time: 13:08:15


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0017E-01  +8.8526E+01   
+1.2328E-01  +2.0032E-01  +8.8196E+01    
+1.5199E-01  +2.0029E-01  +8.7798E+01    
+1.8738E-01  +2.0012E-01  +8.7309E+01    
+2.3101E-01  +2.0006E-01  +8.6698E+01    
+2.8480E-01  +2.0012E-01  +8.5950E+01    
+3.5112E-01  +1.9967E-01  +8.5033E+01    
+4.3288E-01  +1.9948E-01  +8.3836E+01    
+5.3367E-01  +1.9861E-01  +8.2484E+01    
+6.5790E-01  +1.9779E-01  +8.0808E+01    
+8.1110E-01  +1.9589E-01  +7.8782E+01    
+1.0000E+00  +1.9373E-01  +7.6267E+01    
+1.2329E+00  +1.9092E-01  +7.3289E+01    
+1.5199E+00  +1.8788E-01  +6.9729E+01    
+1.8738E+00  +1.8195E-01  +6.5542E+01    
+2.3101E+00  +1.7430E-01  +6.0664E+01    
+2.8481E+00  +1.6525E-01  +5.5541E+01    
+3.5112E+00  +1.5246E-01  +4.9658E+01    
+4.3288E+00  +1.3799E-01  +4.3680E+01    
+5.3368E+00  +1.2239E-01  +3.7757E+01    
+6.5790E+00  +1.0628E-01  +3.2131E+01    
+8.1110E+00  +9.0766E-02  +2.6961E+01    
+1.0000E+01  +7.6451E-02  +2.2523E+01    
+1.2329E+01  +6.3545E-02  +1.8602E+01    
+1.5199E+01  +5.2450E-02  +1.5108E+01    
+1.8738E+01  +4.2846E-02  +1.2205E+01    
+2.3102E+01  +3.5275E-02  +9.8896E+00    
+2.8481E+01  +2.8726E-02  +7.8610E+00    
+3.5112E+01  +2.3518E-02  +6.3255E+00    
+4.3288E+01  +1.9043E-02  +5.5898E+00    
+5.3368E+01  +1.5425E-02  +4.0563E+00    
+6.5790E+01  +1.2540E-02  +3.0279E+00    
+8.1110E+01  +1.0171E-02  +2.4033E+00    
+1.0000E+02  +8.2426E-03  +1.6631E+00    
+1.2329E+02  +6.6871E-03  +1.0686E+00    
+1.5199E+02  +5.4085E-03  +1.6085E-01    
+1.8739E+02  +4.4048E-03  +4.9105E-03    
+2.3102E+02  +3.5665E-03  -5.8193E-01    
+2.8481E+02  +2.9020E-03  -1.2760E+00    
+3.5113E+02  +2.3566E-03  -1.4856E+00    
+4.3289E+02  +1.9081E-03  -2.4561E+00    
+5.3368E+02  +1.5489E-03  -3.2893E+00    
+6.5790E+02  +1.2576E-03  -4.3161E+00    
+8.1120E+02  +1.0206E-03  -5.5084E+00    
+1.0000E+03  +8.2866E-04  -7.0156E+00    
+1.2329E+03  +6.7243E-04  -8.8341E+00    
+1.5200E+03  +5.4556E-04  -1.1195E+01    
+1.8739E+03  +4.4136E-04  -1.4147E+01    
+2.3102E+03  +3.5711E-04  -1.7816E+01    
+2.8481E+03  +2.8530E-04  -2.2630E+01    
+3.5113E+03  +2.2604E-04  -2.8331E+01    
+4.3289E+03  +1.7544E-04  -3.5552E+01    
+5.3369E+03  +1.2941E-04  -4.3951E+01    
