Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 114    Date: 03/02/11    Time: 10:13:52


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0023E-01  +8.8521E+01   
+1.2328E-01  +2.0034E-01  +8.8179E+01    
+1.5199E-01  +2.0018E-01  +8.7805E+01    
+1.8738E-01  +2.0011E-01  +8.7318E+01    
+2.3101E-01  +2.0008E-01  +8.6686E+01    
+2.8480E-01  +1.9984E-01  +8.5943E+01    
+3.5112E-01  +1.9957E-01  +8.5045E+01    
+4.3288E-01  +1.9919E-01  +8.3874E+01    
+5.3367E-01  +1.9863E-01  +8.2508E+01    
+6.5790E-01  +1.9766E-01  +8.0810E+01    
+8.1110E-01  +1.9650E-01  +7.8763E+01    
+1.0000E+00  +1.9415E-01  +7.6267E+01    
+1.2329E+00  +1.9198E-01  +7.3183E+01    
+1.5199E+00  +1.8784E-01  +6.9694E+01    
+1.8738E+00  +1.8197E-01  +6.5458E+01    
+2.3101E+00  +1.7450E-01  +6.0665E+01    
+2.8481E+00  +1.6419E-01  +5.5242E+01    
+3.5112E+00  +1.5217E-01  +4.9554E+01    
+4.3288E+00  +1.3785E-01  +4.3573E+01    
+5.3368E+00  +1.2207E-01  +3.7608E+01    
+6.5790E+00  +1.0609E-01  +3.2039E+01    
+8.1110E+00  +9.0509E-02  +2.6878E+01    
+1.0000E+01  +7.6193E-02  +2.2370E+01    
+1.2329E+01  +6.3422E-02  +1.8386E+01    
+1.5199E+01  +5.2382E-02  +1.5009E+01    
+1.8738E+01  +4.2931E-02  +1.2273E+01    
+2.3102E+01  +3.5135E-02  +9.9858E+00    
+2.8481E+01  +2.8651E-02  +8.0376E+00    
+3.5112E+01  +2.3288E-02  +6.3451E+00    
+4.3288E+01  +1.9030E-02  +4.6170E+00    
+5.3368E+01  +1.5390E-02  +4.0570E+00    
+6.5790E+01  +1.2467E-02  +3.0811E+00    
+8.1110E+01  +1.0156E-02  +2.3321E+00    
+1.0000E+02  +8.2302E-03  +1.5905E+00    
+1.2329E+02  +6.6797E-03  +9.5622E-01    
+1.5199E+02  +5.4333E-03  +8.0271E-01    
+1.8739E+02  +4.3967E-03  -1.3565E-01    
+2.3102E+02  +3.5640E-03  -6.6587E-01    
+2.8481E+02  +2.8852E-03  -1.3436E+00    
+3.5113E+02  +2.3359E-03  -2.0391E+00    
+4.3289E+02  +1.9012E-03  -2.5707E+00    
+5.3368E+02  +1.5430E-03  -3.4237E+00    
+6.5790E+02  +1.2507E-03  -4.4128E+00    
+8.1120E+02  +1.0157E-03  -5.6087E+00    
+1.0000E+03  +8.2416E-04  -7.1018E+00    
+1.2329E+03  +6.6799E-04  -8.9040E+00    
+1.5200E+03  +5.4181E-04  -1.1156E+01    
+1.8739E+03  +4.3877E-04  -1.4006E+01    
+2.3102E+03  +3.5637E-04  -1.7927E+01    
+2.8481E+03  +2.8226E-04  -2.2713E+01    
+3.5113E+03  +2.2285E-04  -2.8304E+01    
+4.3289E+03  +1.7140E-04  -3.5361E+01    
+5.3369E+03  +1.2397E-04  -4.2524E+01    
