Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 324    Date: 08/04/13    Time: 08:07:47
+6.5795E+03  +9.5496E-05  -4.5655E+01     
+8.1115E+03  +7.0714E-05  -5.0516E+01     
+1.0000E+04  +5.3415E-05  -5.6406E+01     
                                          
                                          
 FREQUENCY    MAGNITUDE      PHASE        
    Hz                     deg            
Chopper Off                               
+1.0000E+00  +1.8858E-01  +1.1212E+02     
+1.2328E+00  +1.9876E-01  +1.0273E+02     
+1.5199E+00  +2.0372E-01  +9.3205E+01     
+1.8738E+00  +2.0300E-01  +8.3582E+01     
+2.3101E+00  +1.9637E-01  +7.3996E+01     
+2.8480E+00  +1.8557E-01  +6.4749E+01     
+3.5112E+00  +1.6928E-01  +5.5717E+01     
+4.3288E+00  +1.5064E-01  +4.7319E+01     
+5.3367E+00  +1.3118E-01  +3.9767E+01     
+6.5790E+00  +1.1206E-01  +3.3130E+01     
+8.1110E+00  +9.4230E-02  +2.7283E+01     
+1.0000E+01  +7.8337E-02  +2.2374E+01     
+1.2329E+01  +6.4564E-02  +1.8306E+01     
+1.5199E+01  +5.3004E-02  +1.4813E+01     
+1.8738E+01  +4.3468E-02  +1.2149E+01     
+2.3101E+01  +3.5310E-02  +9.6739E+00     
+2.8481E+01  +2.8769E-02  +7.8256E+00     
+3.5112E+01  +2.3395E-02  +6.0752E+00     
+4.3288E+01  +1.8750E-02  +4.7947E+00     
+5.3368E+01  +1.5413E-02  +3.8915E+00     
+6.5790E+01  +1.2535E-02  +2.8208E+00     
+8.1110E+01  +1.0165E-02  +2.2018E+00     
+1.0000E+02  +8.2391E-03  +1.5617E+00     
+1.2329E+02  +6.6857E-03  +9.0951E-01     
+1.5199E+02  +5.4047E-03  +8.9702E-02     
+1.8738E+02  +4.3963E-03  -2.0989E-01     
+2.3102E+02  +3.5663E-03  -7.8636E-01     
+2.8481E+02  +2.8908E-03  -1.3783E+00     
+3.5112E+02  +2.3461E-03  -1.9635E+00     
+4.3288E+02  +1.9018E-03  -2.7797E+00     
+5.3368E+02  +1.5408E-03  -3.6441E+00     
+6.5790E+02  +1.2488E-03  -4.6720E+00     
+8.1110E+02  +1.0116E-03  -5.8865E+00     
+1.0000E+03  +8.1882E-04  -7.3556E+00     
+1.2329E+03  +6.6227E-04  -9.1299E+00     
+1.5199E+03  +5.3505E-04  -1.1282E+01     
+1.8739E+03  +4.3158E-04  -1.3883E+01     
+2.3102E+03  +3.4878E-04  -1.7105E+01     
+2.8481E+03  +2.7885E-04  -2.1646E+01     
+3.5113E+03  +2.2026E-04  -2.6643E+01     
+4.3289E+03  +1.7171E-04  -3.2635E+01     
+5.3368E+03  +1.3024E-04  -3.9429E+01     
+6.5795E+03  +9.5755E-05  -4.5549E+01     
+8.1115E+03  +7.0888E-05  -5.0419E+01     
+1.0000E+04  +5.3535E-05  -5.6298E+01     
