Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 326    Date: 24/04/08    Time: 11:40:25


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9994E-01  +8.8558E+01    
+1.2589E-01  +2.0006E-01  +8.8184E+01    
+1.5849E-01  +2.0004E-01  +8.7739E+01    
+1.9953E-01  +1.9992E-01  +8.7161E+01    
+2.5119E-01  +1.9978E-01  +8.6437E+01    
+3.1623E-01  +1.9966E-01  +8.5545E+01    
+3.9811E-01  +1.9902E-01  +8.4405E+01    
+5.0119E-01  +1.9867E-01  +8.2994E+01    
+6.3095E-01  +1.9747E-01  +8.1360E+01    
+7.9430E-01  +1.9631E-01  +7.8891E+01    
+1.0000E+00  +1.9521E-01  +7.6305E+01    
+1.2589E+00  +1.9087E-01  +7.2963E+01    
+1.5849E+00  +1.8560E-01  +6.8745E+01    
+1.9952E+00  +1.7982E-01  +6.4119E+01    
+2.5119E+00  +1.7028E-01  +5.8517E+01    
+3.1623E+00  +1.5806E-01  +5.2337E+01    
+3.9810E+00  +1.4348E-01  +4.5920E+01    
+5.0118E+00  +1.2672E-01  +3.9279E+01    
+6.3095E+00  +1.0897E-01  +3.2870E+01    
+7.9430E+00  +9.1746E-02  +2.7333E+01    
+1.0000E+01  +7.5908E-02  +2.2299E+01    
+1.2589E+01  +6.2096E-02  +1.7992E+01    
+1.5849E+01  +5.0164E-02  +1.4497E+01    
+1.9952E+01  +4.0277E-02  +1.1487E+01    
+2.5119E+01  +3.2213E-02  +9.1740E+00    
+3.1622E+01  +2.5713E-02  +7.2126E+00    
+3.9810E+01  +2.0488E-02  +5.6335E+00    
+5.0118E+01  +1.6261E-02  +4.0092E+00    
+6.3095E+01  +1.2975E-02  +3.2356E+00    
+7.9430E+01  +1.0316E-02  +2.3873E+00    
+1.0000E+02  +8.2025E-03  +1.5951E+00    
+1.2589E+02  +6.5196E-03  +9.0842E-01    
+1.5849E+02  +5.1635E-03  +3.1481E-01    
+1.9952E+02  +4.1148E-03  -3.1957E-01    
+2.5118E+02  +3.2603E-03  -9.8337E-01    
+3.1622E+02  +2.5934E-03  -1.6111E+00    
+3.9810E+02  +2.0600E-03  -2.3829E+00    
+5.0118E+02  +1.6374E-03  -3.2212E+00    
+6.3094E+02  +1.2990E-03  -4.2506E+00    
+7.9430E+02  +1.0317E-03  -5.4362E+00    
+1.0000E+03  +8.1735E-04  -7.1346E+00    
+1.2589E+03  +6.4781E-04  -9.1124E+00    
+1.5849E+03  +5.1217E-04  -1.1695E+01    
+1.9952E+03  +4.0295E-04  -1.4871E+01    
+2.5118E+03  +3.1500E-04  -1.8199E+01    
+3.1622E+03  +2.4672E-04  -2.2981E+01    
+3.9810E+03  +1.8977E-04  -2.9121E+01    
+5.0117E+03  +1.4079E-04  -3.6385E+01    
+6.3094E+03  +1.0025E-04  -4.1810E+01    
+7.9430E+03  +7.4780E-05  -4.6279E+01    
+9.9995E+03  +5.6149E-05  -5.3842E+01    
+1.0000E+04  +5.6156E-05  -5.3841E+01    
                                        
                               
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg          
Chopper Off
+1.0000E+00  +1.8691E-01  +1.1378E+02    
+1.2589E+00  +1.9842E-01  +1.0312E+02    
+1.5849E+00  +2.0336E-01  +9.2344E+01    
+1.9953E+00  +2.0213E-01  +8.1465E+01    
+2.5119E+00  +1.9293E-01  +7.0750E+01    
+3.1623E+00  +1.7772E-01  +6.0388E+01    
+3.9811E+00  +1.5809E-01  +5.0652E+01    
+5.0119E+00  +1.3680E-01  +4.1861E+01    
+6.3095E+00  +1.1547E-01  +3.4149E+01    
+7.9430E+00  +9.5710E-02  +2.7878E+01    
+1.0000E+01  +7.8112E-02  +2.2353E+01    
+1.2589E+01  +6.3313E-02  +1.7897E+01    
+1.5849E+01  +5.0790E-02  +1.4261E+01    
+1.9952E+01  +4.0671E-02  +1.1336E+01    
+2.5119E+01  +3.2453E-02  +8.8779E+00    
+3.1623E+01  +2.5832E-02  +6.9384E+00    
+3.9810E+01  +2.0568E-02  +5.4314E+00    
+5.0118E+01  +1.6410E-02  +4.7376E+00    
+6.3095E+01  +1.3006E-02  +3.1211E+00    
+7.9430E+01  +1.0341E-02  +2.3090E+00    
+1.0000E+02  +8.2203E-03  +1.5616E+00    
+1.2589E+02  +6.5245E-03  +9.1204E-01    
+1.5849E+02  +5.1689E-03  +1.9267E-01    
+1.9952E+02  +4.1131E-03  -3.1949E-01    
+2.5119E+02  +3.2687E-03  -9.4540E-01    
+3.1622E+02  +2.5949E-03  -1.6023E+00    
+3.9810E+02  +2.0606E-03  -2.3805E+00    
+5.0118E+02  +1.6370E-03  -3.1588E+00    
+6.3095E+02  +1.3001E-03  -4.2318E+00    
+7.9430E+02  +1.0321E-03  -5.4724E+00    
+1.0000E+03  +8.1806E-04  -7.1109E+00    
+1.2589E+03  +6.4832E-04  -9.0775E+00    
+1.5849E+03  +5.1281E-04  -1.1640E+01    
+1.9952E+03  +4.0355E-04  -1.4769E+01    
+2.5118E+03  +3.1517E-04  -1.8197E+01    
+3.1622E+03  +2.4719E-04  -2.2926E+01    
+3.9810E+03  +1.9013E-04  -2.9051E+01    
+5.0118E+03  +1.4121E-04  -3.6304E+01    
+6.3094E+03  +1.0061E-04  -4.1788E+01    
+7.9430E+03  +7.4986E-05  -4.6269E+01    
+1.0000E+04  +5.6294E-05  -5.3806E+01    
   
