Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 037    Date: 19/12/06    Time: 09:30:26
    Hz                     deg           
Chopper Off
+5.0000E-01  +1.1498E-02  +1.4542E+02    
+6.2946E-01  +1.3367E-02  +1.3897E+02    
+7.9240E-01  +1.5085E-02  +1.3225E+02    
+9.9759E-01  +1.6621E-02  +1.2544E+02    
+1.2559E+00  +1.7893E-02  +1.1893E+02    
+1.5811E+00  +1.8848E-02  +1.1293E+02    
+1.9905E+00  +1.9540E-02  +1.0737E+02    
+2.5059E+00  +2.0015E-02  +1.0248E+02    
+3.1548E+00  +2.0318E-02  +9.7986E+01    
+3.9716E+00  +2.0497E-02  +9.3809E+01    
+5.0000E+00  +2.0552E-02  +8.9783E+01    
+6.2946E+00  +2.0458E-02  +8.5749E+01    
+7.9240E+00  +1.8048E-02  +8.6460E+01    
+9.9760E+00  +2.0007E-02  +7.6914E+01    
+1.2559E+01  +1.9536E-02  +7.1865E+01    
+1.5811E+01  +1.8804E-02  +6.6186E+01    
+1.9905E+01  +1.7807E-02  +6.0149E+01    
+2.5059E+01  +1.6522E-02  +5.3386E+01    
+3.1548E+01  +1.4896E-02  +4.6434E+01    
+3.9716E+01  +1.3119E-02  +3.9666E+01    
+4.9999E+01  +1.1363E-02  +3.5178E+01    
+6.2946E+01  +9.4693E-03  +2.7268E+01    
+7.9240E+01  +7.8176E-03  +2.2080E+01    
+9.9760E+01  +6.3157E-03  +1.7741E+01    
+1.2559E+02  +5.1475E-03  +1.4157E+01    
+1.5811E+02  +4.1324E-03  +1.1235E+01    
+1.9905E+02  +3.3083E-03  +8.6474E+00    
+2.5059E+02  +2.6496E-03  +6.6164E+00    
+3.1547E+02  +2.1017E-03  +4.8948E+00    
+3.9716E+02  +1.6718E-03  +3.4325E+00    
+4.9999E+02  +1.3304E-03  +2.1811E+00    
+6.2945E+02  +1.0578E-03  +1.0812E+00    
+7.9240E+02  +8.3875E-04  -2.0324E-01    
+9.9760E+02  +6.6667E-04  -1.1865E+00    
+1.2559E+03  +5.3153E-04  -2.3924E+00    
+1.5811E+03  +4.2002E-04  -3.6403E+00    
+1.9905E+03  +3.3319E-04  -5.1152E+00    
+2.5059E+03  +2.6403E-04  -6.8298E+00    
+3.1547E+03  +2.0911E-04  -8.9161E+00    
+3.9716E+03  +1.6527E-04  -1.1477E+01    
+4.9999E+03  +1.3029E-04  -1.4649E+01    
+6.2945E+03  +1.0208E-04  -1.8573E+01    
+7.9245E+03  +7.9367E-05  -2.3333E+01    
+9.9760E+03  +6.0933E-05  -2.9123E+01    
+1.2559E+04  +4.5836E-05  -3.5984E+01    
+1.5811E+04  +3.3240E-05  -4.3238E+01    
+1.9905E+04  +2.3620E-05  -4.9401E+01    
+2.5058E+04  +1.7052E-05  -5.4329E+01    
+3.1547E+04  +1.2888E-05  -6.0973E+01    
+3.9715E+04  +9.7874E-06  -7.1657E+01    
+4.9999E+04  +7.1209E-06  -8.6015E+01    
+6.0000E+04  +5.3270E-06  -9.7751E+01    
