Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 110    Date: 02/02/11    Time: 14:15:19
+6.5795E+03  +8.8870E-05  -4.2687E+01    
+8.1115E+03  +7.1851E-05  -4.6891E+01    
+1.0000E+04  +5.6206E-05  -5.5536E+01    
                                        
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg          
Chopper Off                             
+1.0000E+00  +1.8595E-01  +1.1415E+02   
+1.2328E+00  +1.9680E-01  +1.0468E+02    
+1.5199E+00  +2.0344E-01  +9.4836E+01    
+1.8738E+00  +2.0331E-01  +8.4869E+01    
+2.3101E+00  +1.9765E-01  +7.4984E+01    
+2.8480E+00  +1.8610E-01  +6.5335E+01    
+3.5112E+00  +1.7032E-01  +5.6130E+01    
+4.3288E+00  +1.5149E-01  +4.7625E+01    
+5.3367E+00  +1.3164E-01  +3.9897E+01    
+6.5790E+00  +1.1217E-01  +3.3070E+01    
+8.1110E+00  +9.4362E-02  +2.7325E+01    
+1.0000E+01  +7.8395E-02  +2.2494E+01    
+1.2329E+01  +6.4635E-02  +1.8044E+01    
+1.5199E+01  +5.3017E-02  +1.4794E+01    
+1.8738E+01  +4.3035E-02  +1.2347E+01    
+2.3101E+01  +3.5296E-02  +9.7564E+00    
+2.8481E+01  +2.8739E-02  +7.9095E+00    
+3.5112E+01  +2.3412E-02  +6.4262E+00    
+4.3288E+01  +1.8882E-02  +5.3343E+00    
+5.3368E+01  +1.5390E-02  +3.9014E+00    
+6.5790E+01  +1.2516E-02  +2.9866E+00    
+8.1110E+01  +1.0132E-02  +2.2583E+00    
+1.0000E+02  +8.2301E-03  +1.5381E+00    
+1.2329E+02  +6.6684E-03  +9.8798E-01    
+1.5199E+02  +5.3930E-03  +2.4297E-01    
+1.8738E+02  +4.3889E-03  -1.1228E-01    
+2.3102E+02  +3.5637E-03  -5.9300E-01    
+2.8481E+02  +2.8849E-03  -1.1430E+00    
+3.5112E+02  +2.3501E-03  -1.9112E+00    
+4.3288E+02  +1.9031E-03  -2.5071E+00    
+5.3368E+02  +1.5440E-03  -3.3185E+00    
+6.5790E+02  +1.2538E-03  -4.3261E+00    
+8.1110E+02  +1.0177E-03  -5.5455E+00    
+1.0000E+03  +8.2598E-04  -7.0405E+00    
+1.2329E+03  +6.7038E-04  -8.9054E+00    
+1.5199E+03  +5.4364E-04  -1.1190E+01    
+1.8739E+03  +4.4010E-04  -1.4048E+01    
+2.3102E+03  +3.5722E-04  -1.8085E+01    
+2.8481E+03  +2.8411E-04  -2.2909E+01    
+3.5113E+03  +2.2400E-04  -2.8810E+01    
+4.3289E+03  +1.7098E-04  -3.6186E+01    
+5.3368E+03  +1.2153E-04  -4.2706E+01    
+6.5795E+03  +8.8696E-05  -4.2978E+01    
+8.1115E+03  +7.1735E-05  -4.7101E+01    
+1.0000E+04  +5.6162E-05  -5.5764E+01    
