Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 325    Date: 24/04/08    Time: 10:38:22



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9989E-01  +8.8560E+01    
+1.2589E-01  +1.9999E-01  +8.8209E+01    
+1.5849E-01  +1.9994E-01  +8.7751E+01    
+1.9953E-01  +1.9993E-01  +8.7178E+01    
+2.5119E-01  +1.9988E-01  +8.6447E+01    
+3.1623E-01  +1.9971E-01  +8.5544E+01    
+3.9811E-01  +1.9936E-01  +8.4373E+01    
+5.0119E-01  +1.9857E-01  +8.3009E+01    
+6.3095E-01  +1.9795E-01  +8.1125E+01    
+7.9430E-01  +1.9653E-01  +7.9072E+01    
+1.0000E+00  +1.9356E-01  +7.6328E+01    
+1.2589E+00  +1.9120E-01  +7.2960E+01    
+1.5849E+00  +1.8687E-01  +6.9167E+01    
+1.9952E+00  +1.8007E-01  +6.4144E+01    
+2.5119E+00  +1.7042E-01  +5.8672E+01    
+3.1623E+00  +1.5876E-01  +5.2643E+01    
+3.9810E+00  +1.4418E-01  +4.6210E+01    
+5.0118E+00  +1.2702E-01  +3.9426E+01    
+6.3095E+00  +1.0942E-01  +3.3085E+01    
+7.9430E+00  +9.2386E-02  +2.7578E+01    
+1.0000E+01  +7.6473E-02  +2.2495E+01    
+1.2589E+01  +6.2543E-02  +1.8104E+01    
+1.5849E+01  +5.0578E-02  +1.4547E+01    
+1.9952E+01  +4.0705E-02  +1.1621E+01    
+2.5119E+01  +3.2533E-02  +9.1952E+00    
+3.1622E+01  +2.5979E-02  +7.2184E+00    
+3.9810E+01  +2.0698E-02  +5.6525E+00    
+5.0118E+01  +1.6360E-02  +4.0213E+00    
+6.3095E+01  +1.3133E-02  +3.2343E+00    
+7.9430E+01  +1.0414E-02  +2.3428E+00    
+1.0000E+02  +8.2764E-03  +1.6176E+00    
+1.2589E+02  +6.5721E-03  +9.2018E-01    
+1.5849E+02  +5.2347E-03  +2.5626E-01    
+1.9952E+02  +4.1474E-03  -4.3876E-01    
+2.5118E+02  +3.2998E-03  -1.0782E+00    
+3.1622E+02  +2.6165E-03  -1.8144E+00    
+3.9810E+02  +2.0777E-03  -2.6226E+00    
+5.0118E+02  +1.6517E-03  -3.5166E+00    
+6.3094E+02  +1.3103E-03  -4.6648E+00    
+7.9430E+02  +1.0405E-03  -6.1024E+00    
+1.0000E+03  +8.2428E-04  -7.8302E+00    
+1.2589E+03  +6.5272E-04  -1.0003E+01    
+1.5849E+03  +5.1572E-04  -1.2859E+01    
+1.9952E+03  +4.0256E-04  -1.6357E+01    
+2.5118E+03  +3.1716E-04  -1.9749E+01    
+3.1622E+03  +2.4723E-04  -2.5490E+01    
+3.9810E+03  +1.8647E-04  -3.2722E+01    
+5.0117E+03  +1.3102E-04  -3.9710E+01    
+6.3094E+03  +9.3993E-05  -4.0602E+01    
+7.9430E+03  +7.4048E-05  -4.5922E+01    
+9.9995E+03  +5.5983E-05  -5.5491E+01    
+1.0000E+04  +5.5989E-05  -5.5483E+01    
                                         
                                         
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off                              
+1.0000E+00  +1.8693E-01  +1.1326E+02    
+1.2589E+00  +1.9864E-01  +1.0286E+02    
+1.5849E+00  +2.0379E-01  +9.2319E+01    
+1.9953E+00  +2.0193E-01  +8.1457E+01    
+2.5119E+00  +1.9298E-01  +7.0827E+01    
+3.1623E+00  +1.7790E-01  +6.0531E+01    
+3.9811E+00  +1.5910E-01  +5.1046E+01    
+5.0119E+00  +1.3710E-01  +4.2023E+01    
+6.3095E+00  +1.1586E-01  +3.4452E+01    
+7.9430E+00  +9.6381E-02  +2.8044E+01    
+1.0000E+01  +7.8730E-02  +2.2550E+01    
+1.2589E+01  +6.3530E-02  +1.7909E+01    
+1.5849E+01  +5.1238E-02  +1.4355E+01    
+1.9952E+01  +4.0937E-02  +1.1446E+01    
+2.5119E+01  +3.2735E-02  +9.0036E+00    
+3.1623E+01  +2.6080E-02  +7.0981E+00    
+3.9810E+01  +2.0757E-02  +5.5194E+00    
+5.0118E+01  +1.6622E-02  +3.9729E+00    
+6.3095E+01  +1.3157E-02  +3.1833E+00    
+7.9430E+01  +1.0427E-02  +2.2777E+00    
+1.0000E+02  +8.2857E-03  +1.5175E+00    
+1.2589E+02  +6.5813E-03  +8.2345E-01    
+1.5849E+02  +5.2378E-03  +2.9800E-01    
+1.9952E+02  +4.1553E-03  -4.3799E-01    
+2.5119E+02  +3.3031E-03  -1.1157E+00    
+3.1622E+02  +2.6204E-03  -1.8103E+00    
+3.9810E+02  +2.0800E-03  -2.6055E+00    
+5.0118E+02  +1.6539E-03  -3.5022E+00    
+6.3095E+02  +1.3127E-03  -4.6366E+00    
+7.9430E+02  +1.0416E-03  -6.0767E+00    
+1.0000E+03  +8.2585E-04  -7.7869E+00    
+1.2589E+03  +6.5395E-04  -9.9680E+00    
+1.5849E+03  +5.1682E-04  -1.2800E+01    
+1.9952E+03  +4.0366E-04  -1.6276E+01    
+2.5118E+03  +3.1796E-04  -1.9745E+01    
+3.1622E+03  +2.4758E-04  -2.5537E+01    
+3.9810E+03  +1.8683E-04  -3.2781E+01    
+5.0118E+03  +1.3117E-04  -3.9777E+01    
+6.3094E+03  +9.4098E-05  -4.0659E+01    
+7.9430E+03  +7.4099E-05  -4.5945E+01    
+1.0000E+04  +5.6060E-05  -5.5473E+01    
                                         
