Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 113    Date: 03/02/11    Time: 09:46:08


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0001E-01  +8.8558E+01   
+1.2328E-01  +2.0011E-01  +8.8236E+01    
+1.5199E-01  +2.0003E-01  +8.7842E+01    
+1.8738E-01  +1.9995E-01  +8.7306E+01    
+2.3101E-01  +1.9988E-01  +8.6712E+01    
+2.8480E-01  +1.9967E-01  +8.5977E+01    
+3.5112E-01  +1.9945E-01  +8.5047E+01    
+4.3288E-01  +1.9897E-01  +8.3901E+01    
+5.3367E-01  +1.9845E-01  +8.2517E+01    
+6.5790E-01  +1.9755E-01  +8.0837E+01    
+8.1110E-01  +1.9640E-01  +7.8787E+01    
+1.0000E+00  +1.9443E-01  +7.6475E+01    
+1.2329E+00  +1.9141E-01  +7.3105E+01    
+1.5199E+00  +1.8753E-01  +6.9739E+01    
+1.8738E+00  +1.8230E-01  +6.5584E+01    
+2.3101E+00  +1.7432E-01  +6.0741E+01    
+2.8481E+00  +1.6447E-01  +5.5385E+01    
+3.5112E+00  +1.5243E-01  +4.9657E+01    
+4.3288E+00  +1.3793E-01  +4.3677E+01    
+5.3368E+00  +1.2221E-01  +3.7699E+01    
+6.5790E+00  +1.0621E-01  +3.2105E+01    
+8.1110E+00  +9.0741E-02  +2.7003E+01    
+1.0000E+01  +7.6311E-02  +2.2428E+01    
+1.2329E+01  +6.3543E-02  +1.8459E+01    
+1.5199E+01  +5.2550E-02  +1.5124E+01    
+1.8738E+01  +4.3008E-02  +1.2295E+01    
+2.3102E+01  +3.5208E-02  +9.9982E+00    
+2.8481E+01  +2.8713E-02  +8.0553E+00    
+3.5112E+01  +2.3367E-02  +6.3238E+00    
+4.3288E+01  +1.9146E-02  +5.1433E+00    
+5.3368E+01  +1.5436E-02  +4.0502E+00    
+6.5790E+01  +1.2515E-02  +3.0318E+00    
+8.1110E+01  +1.0175E-02  +2.2776E+00    
+1.0000E+02  +8.2407E-03  +1.6033E+00    
+1.2329E+02  +6.6936E-03  +9.7818E-01    
+1.5199E+02  +5.4623E-03  +3.0934E-01    
+1.8739E+02  +4.4043E-03  -2.3330E-01    
+2.3102E+02  +3.5726E-03  -7.6834E-01    
+2.8481E+02  +2.9009E-03  -1.3725E+00    
+3.5113E+02  +2.3437E-03  -1.9810E+00    
+4.3289E+02  +1.9063E-03  -2.7389E+00    
+5.3368E+02  +1.5455E-03  -3.6105E+00    
+6.5790E+02  +1.2538E-03  -4.6481E+00    
+8.1120E+02  +1.0165E-03  -5.8871E+00    
+1.0000E+03  +8.2411E-04  -7.4298E+00    
+1.2329E+03  +6.6806E-04  -9.3057E+00    
+1.5200E+03  +5.4071E-04  -1.1685E+01    
+1.8739E+03  +4.3826E-04  -1.4540E+01    
+2.3102E+03  +3.5555E-04  -1.8809E+01    
+2.8481E+03  +2.8039E-04  -2.3653E+01    
+3.5113E+03  +2.1997E-04  -2.9472E+01    
+4.3289E+03  +1.6674E-04  -3.6647E+01    
+5.3369E+03  +1.1773E-04  -4.2171E+01    
