Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 303    Date: 26/02/08    Time: 10:30:44


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9959E-01  +8.8552E+01    
+1.4678E-01  +1.9953E-01  +8.7901E+01    
+2.1544E-01  +1.9923E-01  +8.6938E+01    
+3.1623E-01  +1.9886E-01  +8.5542E+01    
+4.6416E-01  +1.9809E-01  +8.3502E+01    
+6.8130E-01  +1.9683E-01  +8.0542E+01    
+1.0000E+00  +1.9387E-01  +7.6303E+01    
+1.4678E+00  +1.8802E-01  +7.0334E+01    
+2.1544E+00  +1.7688E-01  +6.2456E+01    
+3.1623E+00  +1.5825E-01  +5.2570E+01    
+4.6416E+00  +1.3258E-01  +4.1725E+01    
+6.8130E+00  +1.0345E-01  +3.1296E+01    
+1.0000E+01  +7.6205E-02  +2.2438E+01    
+1.4678E+01  +5.4164E-02  +1.5637E+01    
+2.1545E+01  +3.7595E-02  +1.0689E+01    
+3.1623E+01  +2.5854E-02  +7.1858E+00    
+4.6416E+01  +1.7717E-02  +4.7152E+00    
+6.8130E+01  +1.1994E-02  +3.2658E+00    
+1.0000E+02  +8.2448E-03  +1.5053E+00    
+1.4678E+02  +5.6134E-03  +4.6812E-01    
+2.1545E+02  +3.8233E-03  -6.5544E-01    
+3.1623E+02  +2.6043E-03  -1.8546E+00    
+4.6417E+02  +1.7729E-03  -3.2768E+00    
+6.8130E+02  +1.2068E-03  -5.2460E+00    
+1.0000E+03  +8.2072E-04  -7.8522E+00    
+1.4678E+03  +5.5653E-04  -1.1804E+01    
+2.1545E+03  +3.7297E-04  -1.7493E+01    
+3.1623E+03  +2.4636E-04  -2.5785E+01    
+4.6417E+03  +1.5337E-04  -3.8112E+01    
+6.8130E+03  +8.3193E-05  -4.7022E+01    
+1.0000E+04  +5.2213E-05  -5.6250E+01    
                                         
                                         
                              
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8542E-01  +1.1495E+02    
+1.4678E+00  +2.0372E-01  +9.6687E+01    
+2.1544E+00  +2.0094E-01  +7.8334E+01    
+3.1623E+00  +1.7891E-01  +6.0648E+01    
+4.6416E+00  +1.4501E-01  +4.4897E+01    
+6.8130E+00  +1.0935E-01  +3.2108E+01    
+1.0000E+01  +7.8553E-02  +2.2392E+01    
+1.4678E+01  +5.4906E-02  +1.5329E+01    
+2.1544E+01  +3.7884E-02  +1.0386E+01    
+3.1623E+01  +2.5944E-02  +7.0130E+00    
+4.6416E+01  +1.7736E-02  +4.5547E+00    
+6.8130E+01  +1.2139E-02  +2.3865E+00    
+1.0000E+02  +8.2470E-03  +1.5077E+00    
+1.4678E+02  +5.6157E-03  +3.9933E-01    
+2.1545E+02  +3.8269E-03  -6.9867E-01    
+3.1623E+02  +2.6070E-03  -1.8338E+00    
+4.6416E+02  +1.7751E-03  -3.2611E+00    
+6.8130E+02  +1.2085E-03  -5.1277E+00    
+1.0000E+03  +8.2194E-04  -7.7876E+00    
+1.4678E+03  +5.5666E-04  -1.1702E+01    
+2.1545E+03  +3.7375E-04  -1.7452E+01    
+3.1623E+03  +2.4686E-04  -2.5733E+01    
+4.6417E+03  +1.5380E-04  -3.8034E+01    
+6.8130E+03  +8.3492E-05  -4.7031E+01    
+1.0000E+04  +5.2348E-05  -5.6252E+01    
