Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 304    Date: 28/04/08    Time: 11:19:50



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0008E-01  +8.8564E+01    
+1.2589E-01  +2.0023E-01  +8.8203E+01    
+1.5849E-01  +2.0017E-01  +8.7749E+01    
+1.9953E-01  +2.0024E-01  +8.7184E+01    
+2.5119E-01  +2.0013E-01  +8.6455E+01    
+3.1623E-01  +1.9995E-01  +8.5540E+01    
+3.9811E-01  +1.9949E-01  +8.4438E+01    
+5.0119E-01  +1.9885E-01  +8.3028E+01    
+6.3095E-01  +1.9824E-01  +8.1252E+01    
+7.9430E-01  +1.9678E-01  +7.9014E+01    
+1.0000E+00  +1.9437E-01  +7.6253E+01    
+1.2589E+00  +1.9149E-01  +7.2928E+01    
+1.5849E+00  +1.8704E-01  +6.8999E+01    
+1.9952E+00  +1.8011E-01  +6.4187E+01    
+2.5119E+00  +1.7077E-01  +5.8654E+01    
+3.1623E+00  +1.5867E-01  +5.2536E+01    
+3.9810E+00  +1.4426E-01  +4.6169E+01    
+5.0118E+00  +1.2710E-01  +3.9483E+01    
+6.3095E+00  +1.0946E-01  +3.3164E+01    
+7.9430E+00  +9.2275E-02  +2.7500E+01    
+1.0000E+01  +7.6394E-02  +2.2444E+01    
+1.2589E+01  +6.2384E-02  +1.8136E+01    
+1.5849E+01  +5.0410E-02  +1.4417E+01    
+1.9952E+01  +4.0582E-02  +1.1582E+01    
+2.5119E+01  +3.2485E-02  +9.1979E+00    
+3.1622E+01  +2.5927E-02  +7.2354E+00    
+3.9810E+01  +2.0661E-02  +5.6335E+00    
+5.0118E+01  +1.6635E-02  +5.1280E+00    
+6.3095E+01  +1.3080E-02  +3.2166E+00    
+7.9430E+01  +1.0395E-02  +2.3659E+00    
+1.0000E+02  +8.2719E-03  +1.6306E+00    
+1.2589E+02  +6.5665E-03  +8.8252E-01    
+1.5849E+02  +5.2046E-03  +2.3602E-01    
+1.9952E+02  +4.1419E-03  -3.9053E-01    
+2.5118E+02  +3.2896E-03  -1.0886E+00    
+3.1622E+02  +2.6119E-03  -1.7082E+00    
+3.9810E+02  +2.0732E-03  -2.4405E+00    
+5.0118E+02  +1.6476E-03  -3.3076E+00    
+6.3094E+02  +1.3076E-03  -4.4295E+00    
+7.9430E+02  +1.0374E-03  -5.7887E+00    
+1.0000E+03  +8.2273E-04  -7.4514E+00    
+1.2589E+03  +6.5166E-04  -9.5052E+00    
+1.5849E+03  +5.1513E-04  -1.2096E+01    
+1.9952E+03  +4.0388E-04  -1.5336E+01    
+2.5118E+03  +3.1736E-04  -1.9116E+01    
+3.1622E+03  +2.4651E-04  -2.4478E+01    
+3.9810E+03  +1.8556E-04  -3.1077E+01    
+5.0117E+03  +1.3245E-04  -3.6634E+01    
+6.3094E+03  +9.7936E-05  -3.9007E+01    
+7.9430E+03  +7.5607E-05  -4.4840E+01    
+9.9995E+03  +5.6790E-05  -5.3601E+01    
+1.0000E+04  +5.6797E-05  -5.3601E+01    
                                         
                                
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8875E-01  +1.1357E+02    
+1.2589E+00  +2.0052E-01  +1.0302E+02    
+1.5849E+00  +2.0550E-01  +9.2265E+01    
+1.9953E+00  +2.0382E-01  +8.1330E+01    
+2.5119E+00  +1.9446E-01  +7.0624E+01    
+3.1623E+00  +1.7917E-01  +6.0297E+01    
+3.9811E+00  +1.5988E-01  +5.0743E+01    
+5.0119E+00  +1.3800E-01  +4.1947E+01    
+6.3095E+00  +1.1641E-01  +3.4276E+01    
+7.9430E+00  +9.6435E-02  +2.7801E+01    
+1.0000E+01  +7.8712E-02  +2.2339E+01    
+1.2589E+01  +6.3675E-02  +1.7878E+01    
+1.5849E+01  +5.1195E-02  +1.4289E+01    
+1.9952E+01  +4.0952E-02  +1.1288E+01    
+2.5119E+01  +3.2677E-02  +8.9106E+00    
+3.1623E+01  +2.6038E-02  +6.9653E+00    
+3.9810E+01  +2.0724E-02  +5.4610E+00    
+5.0118E+01  +1.6668E-02  +4.9076E+00    
+6.3095E+01  +1.3092E-02  +3.1491E+00    
+7.9430E+01  +1.0412E-02  +2.2491E+00    
+1.0000E+02  +8.2715E-03  +1.4889E+00    
+1.2589E+02  +6.5733E-03  +8.6899E-01    
+1.5849E+02  +5.2272E-03  +3.3127E-01    
+1.9952E+02  +4.1452E-03  -3.8141E-01    
+2.5119E+02  +3.2931E-03  -1.0441E+00    
+3.1622E+02  +2.6155E-03  -1.7149E+00    
+3.9810E+02  +2.0770E-03  -2.4556E+00    
+5.0118E+02  +1.6500E-03  -3.3879E+00    
+6.3095E+02  +1.3091E-03  -4.4521E+00    
+7.9430E+02  +1.0392E-03  -5.8180E+00    
+1.0000E+03  +8.2365E-04  -7.4239E+00    
+1.2589E+03  +6.5244E-04  -9.5192E+00    
+1.5849E+03  +5.1549E-04  -1.2104E+01    
+1.9952E+03  +4.0413E-04  -1.5325E+01    
+2.5118E+03  +3.1840E-04  -1.9108E+01    
+3.1622E+03  +2.4688E-04  -2.4493E+01    
+3.9810E+03  +1.8587E-04  -3.1125E+01    
+5.0118E+03  +1.3258E-04  -3.6712E+01    
+6.3094E+03  +9.7959E-05  -3.9063E+01    
+7.9430E+03  +7.5579E-05  -4.4865E+01    
+1.0000E+04  +5.6749E-05  -5.3608E+01    
   
