Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 299    Date: 11/02/08    Time: 14:01:52



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9965E-01  +8.8509E+01    
+1.4678E-01  +1.9953E-01  +8.7867E+01    
+2.1544E-01  +1.9915E-01  +8.6910E+01    
+3.1623E-01  +1.9874E-01  +8.5498E+01    
+4.6416E-01  +1.9793E-01  +8.3471E+01    
+6.8130E-01  +1.9678E-01  +8.0489E+01    
+1.0000E+00  +1.9357E-01  +7.6180E+01    
+1.4678E+00  +1.8760E-01  +7.0373E+01    
+2.1544E+00  +1.7661E-01  +6.2405E+01    
+3.1623E+00  +1.5805E-01  +5.2548E+01    
+4.6416E+00  +1.3237E-01  +4.1713E+01    
+6.8130E+00  +1.0328E-01  +3.1229E+01    
+1.0000E+01  +7.6090E-02  +2.2427E+01    
+1.4678E+01  +5.3920E-02  +1.5607E+01    
+2.1545E+01  +3.7510E-02  +1.0688E+01    
+3.1623E+01  +2.5795E-02  +7.2076E+00    
+4.6416E+01  +1.7656E-02  +4.7188E+00    
+6.8130E+01  +1.1991E-02  +2.5827E+00    
+1.0000E+02  +8.2110E-03  +1.7178E+00    
+1.4678E+02  +5.5922E-03  +5.9731E-01    
+2.1545E+02  +3.8105E-03  -2.8571E-01    
+3.1623E+02  +2.5974E-03  -1.2536E+00    
+4.6417E+02  +1.7725E-03  -2.3803E+00    
+6.8130E+02  +1.2118E-03  -3.9230E+00    
+1.0000E+03  +8.3038E-04  -6.3065E+00    
+1.4678E+03  +5.6797E-04  -9.9697E+00    
+2.1545E+03  +3.8646E-04  -1.5718E+01    
+3.1623E+03  +2.5714E-04  -2.4469E+01    
+4.6417E+03  +1.5913E-04  -3.7389E+01    
+6.8130E+03  +8.7206E-05  -4.4054E+01    
+1.0000E+04  +5.6096E-05  -5.4732E+01    
                                         
                                                                         
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8514E-01  +1.1391E+02    
+1.4678E+00  +2.0208E-01  +9.6442E+01    
+2.1544E+00  +1.9979E-01  +7.8308E+01    
+3.1623E+00  +1.7806E-01  +6.0744E+01    
+4.6416E+00  +1.4449E-01  +4.5084E+01    
+6.8130E+00  +1.0902E-01  +3.2233E+01    
+1.0000E+01  +7.8369E-02  +2.2471E+01    
+1.4678E+01  +5.4735E-02  +1.5422E+01    
+2.1544E+01  +3.7745E-02  +1.0443E+01    
+3.1623E+01  +2.5855E-02  +7.0648E+00    
+4.6416E+01  +1.7702E-02  +4.5824E+00    
+6.8130E+01  +1.2165E-02  +2.9336E+00    
+1.0000E+02  +8.2186E-03  +1.6013E+00    
+1.4678E+02  +5.6032E-03  +5.8704E-01    
+2.1545E+02  +3.8137E-03  -2.8774E-01    
+3.1623E+02  +2.6000E-03  -1.2480E+00    
+4.6416E+02  +1.7743E-03  -2.3879E+00    
+6.8130E+02  +1.2130E-03  -4.0093E+00    
+1.0000E+03  +8.3137E-04  -6.2927E+00    
+1.4678E+03  +5.6923E-04  -1.0037E+01    
+2.1545E+03  +3.8675E-04  -1.5769E+01    
+3.1623E+03  +2.5739E-04  -2.4530E+01    
+4.6417E+03  +1.5916E-04  -3.7503E+01    
+6.8130E+03  +8.7069E-05  -4.4111E+01    
+1.0000E+04  +5.6028E-05  -5.4737E+01    
