Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 086    Date: 15/06/10    Time: 12:29:40


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9992E-01  +8.8557E+01   
+1.2328E-01  +1.9992E-01  +8.8256E+01    
+1.5199E-01  +1.9986E-01  +8.7868E+01    
+1.8738E-01  +1.9973E-01  +8.7371E+01    
+2.3101E-01  +1.9983E-01  +8.6770E+01    
+2.8480E-01  +1.9953E-01  +8.5986E+01    
+3.5112E-01  +1.9875E-01  +8.5416E+01    
+4.3288E-01  +1.9888E-01  +8.3957E+01    
+5.3367E-01  +1.9847E-01  +8.2552E+01    
+6.5790E-01  +1.9750E-01  +8.0871E+01    
+8.1110E-01  +1.9617E-01  +7.8846E+01    
+1.0000E+00  +1.9376E-01  +7.8940E+01    
+1.2329E+00  +1.9190E-01  +7.3255E+01    
+1.5199E+00  +1.8760E-01  +6.9830E+01    
+1.8738E+00  +1.8220E-01  +6.5620E+01    
+2.3101E+00  +1.7452E-01  +6.0808E+01    
+2.8481E+00  +1.6455E-01  +5.5434E+01    
+4.3288E+00  +1.3799E-01  +4.3730E+01    
+5.3368E+00  +1.2215E-01  +3.7715E+01    
+6.5790E+00  +1.0621E-01  +3.2164E+01    
+8.1110E+00  +9.0696E-02  +2.6980E+01    
+1.0000E+01  +7.6329E-02  +2.2438E+01    
+1.2329E+01  +6.3519E-02  +1.8730E+01    
+1.5199E+01  +5.2836E-02  +1.5261E+01    
+1.8738E+01  +4.3088E-02  +1.2018E+01    
+2.3102E+01  +3.5236E-02  +9.8788E+00    
+2.8481E+01  +2.8662E-02  +8.0654E+00    
+3.5112E+01  +2.3441E-02  +6.5946E+00    
+4.3288E+01  +1.8883E-02  +4.6214E+00    
+5.3368E+01  +1.5442E-02  +4.0346E+00    
+6.5790E+01  +1.2533E-02  +3.2597E+00    
+8.1110E+01  +1.0174E-02  +2.3121E+00    
+1.0000E+02  +8.2655E-03  +1.7043E+00    
+1.2329E+02  +6.6960E-03  +9.9751E-01    
+1.5199E+02  +5.4681E-03  +3.5776E-01    
+1.8739E+02  +4.4088E-03  -3.8604E-02    
+2.3102E+02  +3.5757E-03  -6.9433E-01    
+2.8481E+02  +2.8898E-03  -1.2966E+00    
+3.5113E+02  +2.3445E-03  -1.9532E+00    
+4.3289E+02  +1.9063E-03  -2.5914E+00    
+5.3368E+02  +1.5476E-03  -3.4056E+00    
+6.5790E+02  +1.2553E-03  -4.4032E+00    
+8.1120E+02  +1.0191E-03  -5.6264E+00    
+1.0000E+03  +8.2750E-04  -7.1441E+00    
+1.2329E+03  +6.7145E-04  -9.0455E+00    
+1.5200E+03  +5.4438E-04  -1.1332E+01    
+1.8739E+03  +4.4020E-04  -1.4162E+01    
+2.3102E+03  +3.5971E-04  -1.7821E+01    
+2.8481E+03  +2.8489E-04  -2.3458E+01    
+3.5113E+03  +2.2332E-04  -2.9203E+01    
+4.3289E+03  +1.7070E-04  -3.6176E+01    
+5.3369E+03  +1.2311E-04  -4.2766E+01    
+6.5795E+03  +8.9528E-05  -4.4615E+01    
