Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 111    Date: 02/02/11    Time: 14:47:57


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9995E-01  +8.8563E+01    
+1.2328E-01  +1.9992E-01  +8.8212E+01    
+1.5199E-01  +1.9985E-01  +8.7832E+01    
+1.8738E-01  +1.9973E-01  +8.7329E+01    
+2.3101E-01  +1.9976E-01  +8.6738E+01    
+2.8480E-01  +1.9948E-01  +8.5965E+01    
+3.5112E-01  +1.9926E-01  +8.5043E+01    
+4.3288E-01  +1.9878E-01  +8.3941E+01    
+5.3367E-01  +1.9837E-01  +8.2524E+01    
+6.5790E-01  +1.9736E-01  +8.0842E+01    
+8.1110E-01  +1.9624E-01  +7.8784E+01    
+1.0000E+00  +1.9425E-01  +7.6462E+01    
+1.2329E+00  +1.9132E-01  +7.3258E+01    
+1.5199E+00  +1.8756E-01  +6.9711E+01    
+1.8738E+00  +1.8161E-01  +6.5475E+01    
+2.3101E+00  +1.7430E-01  +6.0722E+01    
+2.8481E+00  +1.6483E-01  +5.5501E+01    
+3.5112E+00  +1.5208E-01  +4.9560E+01    
+4.3288E+00  +1.3779E-01  +4.3653E+01    
+5.3368E+00  +1.2204E-01  +3.7672E+01    
+6.5790E+00  +1.0601E-01  +3.2043E+01    
+8.1110E+00  +9.0612E-02  +2.7032E+01    
+1.0000E+01  +7.6219E-02  +2.2363E+01    
+1.2329E+01  +6.3360E-02  +1.8466E+01    
+1.5199E+01  +5.2352E-02  +1.5086E+01    
+1.8738E+01  +4.2972E-02  +1.2249E+01    
+2.3102E+01  +3.5122E-02  +9.9675E+00    
+2.8481E+01  +2.8649E-02  +8.0428E+00    
+3.5112E+01  +2.3286E-02  +6.4526E+00    
+4.3288E+01  +1.8857E-02  +4.6964E+00    
+5.3368E+01  +1.5380E-02  +3.9649E+00    
+6.5790E+01  +1.2512E-02  +3.1686E+00    
+8.1110E+01  +1.0128E-02  +2.3305E+00    
+1.0000E+02  +8.2331E-03  +1.6893E+00    
+1.2329E+02  +6.6798E-03  +1.0005E+00    
+1.5199E+02  +5.4191E-03  +7.4464E-01    
+1.8739E+02  +4.3974E-03  -9.0278E-02    
+2.3102E+02  +3.5649E-03  -6.3670E-01    
+2.8481E+02  +2.8881E-03  -1.1612E+00    
+3.5113E+02  +2.3446E-03  -1.7687E+00    
+4.3289E+02  +1.9038E-03  -2.6049E+00    
+5.3368E+02  +1.5451E-03  -3.4392E+00    
+6.5790E+02  +1.2548E-03  -4.4840E+00    
+8.1120E+02  +1.0185E-03  -5.7468E+00    
+1.0000E+03  +8.2705E-04  -7.2905E+00    
+1.2329E+03  +6.7065E-04  -9.2602E+00    
+1.5200E+03  +5.4379E-04  -1.1667E+01    
+1.8739E+03  +4.4017E-04  -1.4710E+01    
+2.3102E+03  +3.5744E-04  -1.8539E+01    
+2.8481E+03  +2.8355E-04  -2.3689E+01    
+3.5113E+03  +2.2369E-04  -2.9642E+01    
+4.3289E+03  +1.7192E-04  -3.7212E+01    
+5.3369E+03  +1.2320E-04  -4.5535E+01    
