Calibration measurement with Solartron  
Metronix GmbH, Neue Knochenhauerstr.5, 38100 Braunschweig  
  
  Magnetometer: 119    Date: 07/24/99    Time: 17:04:37  
+1.0000E-01  +2.9835E-02  +1.7683E+02   
+1.2589E-01  +3.8497E-02  +1.7520E+02   
+1.5849E-01  +4.9604E-02  +1.7261E+02   
+1.9953E-01  +6.3810E-02  +1.6888E+02   
+2.5119E-01  +8.1590E-02  +1.6373E+02   
+3.1623E-01  +1.0245E-01  +1.5666E+02   
+3.9811E-01  +1.2582E-01  +1.4841E+02   
+5.0119E-01  +1.4944E-01  +1.3895E+02   
+6.3095E-01  +1.7026E-01  +1.2853E+02   
+7.9430E-01  +1.8838E-01  +1.1814E+02   
+1.0000E+00  +1.9939E-01  +1.0759E+02   
+1.2589E+00  +2.0578E-01  +9.7550E+01   
+1.5849E+00  +2.0565E-01  +8.7406E+01   
+1.9952E+00  +2.0009E-01  +7.7527E+01   
+2.5119E+00  +1.8898E-01  +6.7554E+01   
+3.1623E+00  +1.7388E-01  +5.8202E+01   
+3.9810E+00  +1.5567E-01  +4.9450E+01   
+5.0118E+00  +1.3422E-01  +4.1134E+01   
+6.3095E+00  +1.1343E-01  +3.3856E+01   
+7.9430E+00  +9.4089E-02  +2.7363E+01   
+1.0000E+01  +7.6813E-02  +2.2044E+01   
+1.2589E+01  +6.2174E-02  +1.7513E+01   
+1.5849E+01  +5.0054E-02  +1.3987E+01   
+1.9952E+01  +3.9968E-02  +1.1069E+01   
+2.5119E+01  +3.1915E-02  +8.5847E+00   
+3.1622E+01  +2.5482E-02  +6.7075E+00   
+3.9810E+01  +2.0317E-02  +5.2809E+00   
+6.3095E+01  +1.2863E-02  +2.5573E+00   
+7.9430E+01  +1.0184E-02  +1.7203E+00   
+1.0000E+02  +8.0798E-03  +8.8138E-01   
+1.2589E+02  +6.4199E-03  +1.5142E-01   
+1.5849E+02  +5.0787E-03  -5.4146E-01   
+1.9952E+02  +4.0442E-03  -1.4407E+00   
+2.5118E+02  +3.2089E-03  -2.2963E+00   
+3.1622E+02  +2.5446E-03  -3.2409E+00   
+3.9810E+02  +2.0179E-03  -4.3644E+00   
+5.0118E+02  +1.5978E-03  -5.7095E+00   
+6.3094E+02  +1.2643E-03  -7.2109E+00   
+7.9430E+02  +9.9852E-04  -9.1462E+00   
+1.0000E+03  +7.8577E-04  -1.1553E+01   
+1.2589E+03  +6.1363E-04  -1.4409E+01   
+1.5849E+03  +4.7659E-04  -1.7698E+01   
+1.9952E+03  +3.6499E-04  -2.1262E+01   
+2.5118E+03  +2.7758E-04  -2.4424E+01   
+3.1622E+03  +2.1669E-04  -2.6970E+01   
+3.9810E+03  +1.7662E-04  -3.3078E+01   
+5.0117E+03  +1.3728E-04  -4.4043E+01   
+6.3094E+03  +9.9088E-05  -5.6312E+01   
+7.9430E+03  +6.7570E-05  -6.8184E+01   
+9.9995E+03  +4.4559E-05  -7.8918E+01   
+1.0000E+04  +4.4554E-05  -7.8917E+01   
