Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 354    Date: 24/09/08    Time: 12:05:11



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    

Chopper On
+1.0000E-01  +1.9971E-01  +8.8569E+01    
+1.2589E-01  +1.9975E-01  +8.8201E+01    
+1.5849E-01  +1.9959E-01  +8.7738E+01    
+1.9953E-01  +1.9943E-01  +8.7169E+01    
+2.5119E-01  +1.9938E-01  +8.6456E+01    
+3.1623E-01  +1.9916E-01  +8.5546E+01    
+3.9811E-01  +1.9888E-01  +8.4394E+01    
+5.0119E-01  +1.9855E-01  +8.2964E+01    
+6.3095E-01  +1.9751E-01  +8.1295E+01    
+7.9430E-01  +1.9636E-01  +7.9002E+01    
+1.0000E+00  +1.9441E-01  +7.6202E+01    
+1.2589E+00  +1.9111E-01  +7.2870E+01    
+1.5849E+00  +1.8630E-01  +6.8852E+01    
+1.9952E+00  +1.7971E-01  +6.4160E+01    
+2.5119E+00  +1.7030E-01  +5.8570E+01    
+3.1623E+00  +1.5815E-01  +5.2447E+01    
+3.9810E+00  +1.4377E-01  +4.6091E+01    
+5.0118E+00  +1.2647E-01  +3.9348E+01    
+6.3095E+00  +1.0898E-01  +3.3130E+01    
+7.9430E+00  +9.1960E-02  +2.7331E+01    
+1.0000E+01  +7.6069E-02  +2.2336E+01    
+1.2589E+01  +6.2150E-02  +1.8031E+01    
+1.5849E+01  +5.0299E-02  +1.4371E+01    
+1.9952E+01  +4.0403E-02  +1.1518E+01    
+2.5119E+01  +3.2318E-02  +9.0705E+00    
+3.1622E+01  +2.5792E-02  +7.1357E+00    
+3.9810E+01  +2.0554E-02  +5.5131E+00    
+5.0118E+01  +1.6411E-02  +4.2601E+00    
+6.3095E+01  +1.3010E-02  +3.2746E+00    
+7.9430E+01  +1.0352E-02  +2.3187E+00    
+1.0000E+02  +8.2136E-03  +1.5080E+00    
+1.2589E+02  +6.5393E-03  +8.4959E-01    
+1.5849E+02  +5.1772E-03  +1.3107E-01    
+1.9952E+02  +4.1235E-03  -5.0478E-01    
+2.5118E+02  +3.2696E-03  -1.2696E+00    
+3.1622E+02  +2.5991E-03  -1.9530E+00    
+3.9810E+02  +2.0623E-03  -2.7408E+00    
+5.0118E+02  +1.6370E-03  -3.7202E+00    
+6.3094E+02  +1.2999E-03  -4.9018E+00    
+7.9430E+02  +1.0315E-03  -6.2871E+00    
+1.0000E+03  +8.1680E-04  -8.0920E+00    
+1.2589E+03  +6.4685E-04  -1.0314E+01    
+1.5849E+03  +5.1062E-04  -1.3039E+01    
+1.9952E+03  +4.0410E-04  -1.6660E+01    
+2.5118E+03  +3.1429E-04  -2.1443E+01    
+3.1622E+03  +2.4214E-04  -2.7118E+01    
+3.9810E+03  +1.8031E-04  -3.4442E+01    
+5.0117E+03  +1.2430E-04  -4.0564E+01    
+6.3094E+03  +8.9940E-05  -4.0550E+01    
+7.9430E+03  +7.0898E-05  -4.5635E+01    
+9.9995E+03  +5.3625E-05  -5.4799E+01    
+1.0000E+04  +5.3630E-05  -5.4796E+01    
                                         
                              
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8647E-01  +1.1379E+02    
+1.2589E+00  +1.9930E-01  +1.0331E+02    
+1.5849E+00  +2.0458E-01  +9.2485E+01    
+1.9953E+00  +2.0258E-01  +8.1510E+01    
+2.5119E+00  +1.9367E-01  +7.0802E+01    
+3.1623E+00  +1.7855E-01  +6.0451E+01    
+3.9811E+00  +1.5883E-01  +5.0704E+01    
+5.0119E+00  +1.3745E-01  +4.2049E+01    
+6.3095E+00  +1.1592E-01  +3.4386E+01    
+7.9430E+00  +9.6055E-02  +2.7834E+01    
+1.0000E+01  +7.8353E-02  +2.2354E+01    
+1.2589E+01  +6.3303E-02  +1.7819E+01    
+1.5849E+01  +5.0969E-02  +1.4429E+01    
+1.9952E+01  +4.0755E-02  +1.1291E+01    
+2.5119E+01  +3.2538E-02  +8.9653E+00    
+3.1623E+01  +2.5910E-02  +6.9015E+00    
+3.9810E+01  +2.0609E-02  +5.4965E+00    
+5.0118E+01  +1.6465E-02  +4.1861E+00    
+6.3095E+01  +1.3024E-02  +2.9857E+00    
+7.9430E+01  +1.0373E-02  +2.1571E+00    
+1.0000E+02  +8.2315E-03  +1.4315E+00    
+1.2589E+02  +6.5432E-03  +8.1466E-01    
+1.5849E+02  +5.1937E-03  +1.1554E-02    
+1.9952E+02  +4.1277E-03  -5.5382E-01    
+2.5119E+02  +3.2787E-03  -1.1677E+00    
+3.1622E+02  +2.6019E-03  -1.9481E+00    
+3.9810E+02  +2.0642E-03  -2.7535E+00    
+5.0118E+02  +1.6391E-03  -3.7192E+00    
+6.3095E+02  +1.3014E-03  -4.8793E+00    
+7.9430E+02  +1.0343E-03  -6.2580E+00    
+1.0000E+03  +8.1826E-04  -8.0887E+00    
+1.2589E+03  +6.4792E-04  -1.0283E+01    
+1.5849E+03  +5.1152E-04  -1.2984E+01    
+1.9952E+03  +4.0482E-04  -1.6570E+01    
+2.5118E+03  +3.1473E-04  -2.1351E+01    
+3.1622E+03  +2.4269E-04  -2.7039E+01    
+3.9810E+03  +1.8084E-04  -3.4350E+01    
+5.0118E+03  +1.2486E-04  -4.0528E+01    
+6.3094E+03  +9.0258E-05  -4.0594E+01    
+7.9430E+03  +7.1079E-05  -4.5668E+01    
+1.0000E+04  +5.3768E-05  -5.4802E+01    
