Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 108    Date: 02/02/11    Time: 13:35:14


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9995E-01  +8.8544E+01   
+1.2328E-01  +1.9998E-01  +8.8210E+01    
+1.5199E-01  +1.9987E-01  +8.7823E+01    
+1.8738E-01  +1.9981E-01  +8.7329E+01    
+2.3101E-01  +1.9979E-01  +8.6721E+01    
+2.8480E-01  +1.9953E-01  +8.5956E+01    
+3.5112E-01  +1.9931E-01  +8.5037E+01    
+4.3288E-01  +1.9889E-01  +8.3874E+01    
+5.3367E-01  +1.9839E-01  +8.2514E+01    
+6.5790E-01  +1.9742E-01  +8.0811E+01    
+8.1110E-01  +1.9600E-01  +7.8759E+01    
+1.0000E+00  +1.9387E-01  +7.6279E+01    
+1.2329E+00  +1.9148E-01  +7.3327E+01    
+1.5199E+00  +1.8750E-01  +6.9669E+01    
+1.8738E+00  +1.8183E-01  +6.5450E+01    
+2.3101E+00  +1.7417E-01  +6.0648E+01    
+2.8481E+00  +1.6403E-01  +5.5254E+01    
+3.5112E+00  +1.5198E-01  +4.9546E+01    
+4.3288E+00  +1.3759E-01  +4.3562E+01    
+5.3368E+00  +1.2188E-01  +3.7607E+01    
+6.5790E+00  +1.0595E-01  +3.2060E+01    
+8.1110E+00  +9.0317E-02  +2.6854E+01    
+1.0000E+01  +7.6073E-02  +2.2335E+01    
+1.2329E+01  +6.3227E-02  +1.8285E+01    
+1.5199E+01  +5.2221E-02  +1.5069E+01    
+1.8738E+01  +4.3137E-02  +1.2217E+01    
+2.3102E+01  +3.4965E-02  +9.9237E+00    
+2.8481E+01  +2.8582E-02  +8.0788E+00    
+3.5112E+01  +2.3270E-02  +6.3857E+00    
+4.3288E+01  +1.8973E-02  +5.5852E+00    
+5.3368E+01  +1.5351E-02  +4.0269E+00    
+6.5790E+01  +1.2496E-02  +3.0926E+00    
+8.1110E+01  +1.0107E-02  +2.3759E+00    
+1.0000E+02  +8.2068E-03  +1.7935E+00    
+1.2329E+02  +6.6688E-03  +9.4604E-01    
+1.5199E+02  +5.3434E-03  +3.0058E-01    
+1.8739E+02  +4.3845E-03  -1.1040E-01    
+2.3102E+02  +3.5622E-03  -6.2889E-01    
+2.8481E+02  +2.8918E-03  -1.2892E+00    
+3.5113E+02  +2.3370E-03  -2.0011E+00    
+4.3289E+02  +1.9014E-03  -2.5153E+00    
+5.3368E+02  +1.5426E-03  -3.3085E+00    
+6.5790E+02  +1.2515E-03  -4.2952E+00    
+8.1120E+02  +1.0161E-03  -5.5216E+00    
+1.0000E+03  +8.2446E-04  -7.0344E+00    
+1.2329E+03  +6.6925E-04  -8.8726E+00    
+1.5200E+03  +5.4258E-04  -1.1130E+01    
+1.8739E+03  +4.3873E-04  -1.4053E+01    
+2.3102E+03  +3.5499E-04  -1.7485E+01    
+2.8481E+03  +2.8423E-04  -2.2280E+01    
+3.5113E+03  +2.2507E-04  -2.7996E+01    
+4.3289E+03  +1.7484E-04  -3.5085E+01    
+5.3369E+03  +1.2910E-04  -4.3297E+01    
