Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 102    Date: 01/02/11    Time: 13:51:14
+6.5795E+03  +8.8417E-05  -4.3796E+01    
+8.1115E+03  +7.0664E-05  -4.8099E+01    
+1.0000E+04  +5.4865E-05  -5.6554E+01    
                                        
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg          
Chopper Off                             
+1.0000E+00  +1.8455E-01  +1.1378E+02   
+1.2328E+00  +1.9611E-01  +1.0436E+02    
+1.5199E+00  +2.0231E-01  +9.4791E+01    
+1.8738E+00  +2.0291E-01  +8.4835E+01    
+2.3101E+00  +1.9655E-01  +7.4982E+01    
+2.8480E+00  +1.8515E-01  +6.5314E+01    
+3.5112E+00  +1.6991E-01  +5.6251E+01    
+4.3288E+00  +1.5095E-01  +4.7617E+01    
+5.3367E+00  +1.3132E-01  +3.9886E+01    
+6.5790E+00  +1.1198E-01  +3.3081E+01    
+8.1110E+00  +9.4319E-02  +2.7477E+01    
+1.0000E+01  +7.8360E-02  +2.2447E+01    
+1.2329E+01  +6.4586E-02  +1.8111E+01    
+1.5199E+01  +5.2986E-02  +1.4845E+01    
+1.8738E+01  +4.2817E-02  +1.1843E+01    
+2.3101E+01  +3.5300E-02  +9.6842E+00    
+2.8481E+01  +2.8673E-02  +7.6677E+00    
+3.5112E+01  +2.3381E-02  +6.1994E+00    
+4.3288E+01  +1.8770E-02  +4.6449E+00    
+5.3368E+01  +1.5381E-02  +3.8956E+00    
+6.5790E+01  +1.2504E-02  +3.0732E+00    
+8.1110E+01  +1.0156E-02  +2.2683E+00    
+1.0000E+02  +8.2138E-03  +1.6115E+00    
+1.2329E+02  +6.6673E-03  +9.6624E-01    
+1.5199E+02  +5.4293E-03  +7.0834E-01    
+1.8738E+02  +4.3886E-03  -1.0417E-01    
+2.3102E+02  +3.5597E-03  -6.0784E-01    
+2.8481E+02  +2.8853E-03  -1.2659E+00    
+3.5112E+02  +2.3353E-03  -1.8324E+00    
+4.3288E+02  +1.9001E-03  -2.4932E+00    
+5.3368E+02  +1.5421E-03  -3.3269E+00    
+6.5790E+02  +1.2521E-03  -4.3292E+00    
+8.1110E+02  +1.0165E-03  -5.5585E+00    
+1.0000E+03  +8.2512E-04  -7.0506E+00    
+1.2329E+03  +6.6961E-04  -8.9388E+00    
+1.5199E+03  +5.4272E-04  -1.1271E+01    
+1.8739E+03  +4.3940E-04  -1.4212E+01    
+2.3102E+03  +3.5623E-04  -1.8254E+01    
+2.8481E+03  +2.8293E-04  -2.3052E+01    
+3.5113E+03  +2.2298E-04  -2.8928E+01    
+4.3289E+03  +1.7020E-04  -3.6213E+01    
+5.3368E+03  +1.2153E-04  -4.2658E+01    
+6.5795E+03  +8.8787E-05  -4.3607E+01    
+8.1115E+03  +7.0911E-05  -4.7910E+01    
+1.0000E+04  +5.4998E-05  -5.6316E+01    
