Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 322    Date: 05/04/13    Time: 12:57:38


 FREQUENCY    MAGNITUDE      PHASE        
    Hz                     deg            
Chopper On                                
+1.0000E-01  +1.9990E-01  +8.8539E+01     
+1.2328E-01  +1.9994E-01  +8.8221E+01     
+1.5199E-01  +1.9983E-01  +8.7817E+01     
+1.8738E-01  +1.9975E-01  +8.7327E+01     
+2.3101E-01  +1.9962E-01  +8.6719E+01     
+2.8480E-01  +1.9944E-01  +8.5962E+01     
+3.5112E-01  +1.9935E-01  +8.5058E+01     
+4.3288E-01  +1.9897E-01  +8.3965E+01     
+5.3367E-01  +1.9824E-01  +8.2528E+01     
+6.5790E-01  +1.9726E-01  +8.0846E+01     
+8.1110E-01  +1.9642E-01  +7.8690E+01     
+1.0000E+00  +1.9423E-01  +7.6326E+01     
+1.2329E+00  +1.9134E-01  +7.3262E+01     
+1.5199E+00  +1.8719E-01  +6.9694E+01     
+1.8738E+00  +1.8166E-01  +6.5592E+01     
+2.3101E+00  +1.7416E-01  +6.0745E+01     
+2.8481E+00  +1.6384E-01  +5.5280E+01     
+3.5112E+00  +1.5192E-01  +4.9593E+01     
+4.3288E+00  +1.3775E-01  +4.3682E+01     
+5.3368E+00  +1.2191E-01  +3.7632E+01     
+6.5790E+00  +1.0612E-01  +3.2089E+01     
+8.1110E+00  +9.0598E-02  +2.6899E+01     
+1.0000E+01  +7.6212E-02  +2.2398E+01     
+1.2329E+01  +6.3336E-02  +1.8349E+01     
+1.5199E+01  +5.2408E-02  +1.5036E+01     
+1.8738E+01  +4.2879E-02  +1.2356E+01     
+2.3102E+01  +3.5201E-02  +9.9285E+00     
+2.8481E+01  +2.8661E-02  +8.0317E+00     
+3.5112E+01  +2.3390E-02  +6.5910E+00     
+4.3288E+01  +1.9099E-02  +4.3551E+00     
+5.3368E+01  +1.5402E-02  +4.0116E+00     
+6.5790E+01  +1.2556E-02  +3.1462E+00     
+8.1110E+01  +1.0152E-02  +2.3005E+00     
+1.0000E+02  +8.2375E-03  +1.5285E+00     
+1.2329E+02  +6.6854E-03  +9.3220E-01     
+1.5199E+02  +5.4353E-03  +5.6455E-01     
+1.8739E+02  +4.3977E-03  -1.9334E-01     
+2.3102E+02  +3.5664E-03  -7.7543E-01     
+2.8481E+02  +2.8925E-03  -1.3804E+00     
+3.5113E+02  +2.3444E-03  -2.1158E+00     
+4.3289E+02  +1.9012E-03  -2.8394E+00     
+5.3368E+02  +1.5410E-03  -3.7253E+00     
+6.5790E+02  +1.2481E-03  -4.7814E+00     
+8.1120E+02  +1.0114E-03  -6.0231E+00     
+1.0000E+03  +8.1874E-04  -7.5222E+00     
+1.2329E+03  +6.6205E-04  -9.3238E+00     
+1.5200E+03  +5.3472E-04  -1.1502E+01     
+1.8739E+03  +4.3195E-04  -1.4059E+01     
+2.3102E+03  +3.5154E-04  -1.7833E+01     
+2.8481E+03  +2.7791E-04  -2.2623E+01     
+3.5113E+03  +2.1821E-04  -2.7841E+01     
+4.3289E+03  +1.6768E-04  -3.4075E+01     
+5.3369E+03  +1.2381E-04  -4.0055E+01     
