Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 321    Date: 03/04/08    Time: 09:09:18



 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0021E-01  +8.8543E+01    
+1.4678E-01  +2.0018E-01  +8.7903E+01    
+2.1544E-01  +1.9982E-01  +8.6936E+01    
+3.1623E-01  +1.9944E-01  +8.5536E+01    
+4.6416E-01  +1.9867E-01  +8.3497E+01    
+6.8130E-01  +1.9723E-01  +8.0528E+01    
+1.0000E+00  +1.9374E-01  +7.6281E+01    
+1.4678E+00  +1.8764E-01  +7.0376E+01    
+2.1544E+00  +1.7725E-01  +6.2405E+01    
+3.1623E+00  +1.5860E-01  +5.2529E+01    
+4.6416E+00  +1.3254E-01  +4.1553E+01    
+6.8130E+00  +1.0347E-01  +3.1146E+01    
+1.0000E+01  +7.6236E-02  +2.2423E+01    
+1.4678E+01  +5.4206E-02  +1.5621E+01    
+2.1545E+01  +3.7655E-02  +1.0734E+01    
+3.1623E+01  +2.5912E-02  +7.2448E+00    
+4.6416E+01  +1.7714E-02  +4.7797E+00    
+6.8130E+01  +1.2036E-02  +2.5415E+00    
+1.0000E+02  +8.2487E-03  +1.4485E+00    
+1.4678E+02  +5.6204E-03  +4.7137E-01    
+2.1545E+02  +3.8269E-03  -6.2896E-01    
+3.1623E+02  +2.6061E-03  -1.7535E+00    
+4.6417E+02  +1.7752E-03  -3.0890E+00    
+6.8130E+02  +1.2063E-03  -4.9289E+00    
+1.0000E+03  +8.1981E-04  -7.5148E+00    
+1.4678E+03  +5.5544E-04  -1.1166E+01    
+2.1545E+03  +3.7286E-04  -1.6628E+01    
+3.1623E+03  +2.4391E-04  -2.4444E+01    
+4.6417E+03  +1.5000E-04  -3.4374E+01    
+6.8130E+03  +9.1135E-05  -4.1733E+01    
+1.0000E+04  +5.6474E-05  -5.5155E+01    
                                         
                               
 FREQUENCY    MAGNITUDE      PHASE       
    Hz                     deg           
Chopper Off
+1.0000E+00  +1.8545E-01  +1.1387E+02    
+1.4678E+00  +2.0252E-01  +9.6251E+01    
+2.1544E+00  +1.9977E-01  +7.8164E+01    
+3.1623E+00  +1.7801E-01  +6.0696E+01    
+4.6416E+00  +1.4468E-01  +4.5107E+01    
+6.8130E+00  +1.0912E-01  +3.2232E+01    
+1.0000E+01  +7.8486E-02  +2.2508E+01    
+1.4678E+01  +5.4885E-02  +1.5525E+01    
+2.1544E+01  +3.7910E-02  +1.0596E+01    
+3.1623E+01  +2.6002E-02  +7.0981E+00    
+4.6416E+01  +1.7745E-02  +4.6814E+00    
+6.8130E+01  +1.2225E-02  +2.8757E+00    
+1.0000E+02  +8.2299E-03  +1.3818E+00    
+1.4678E+02  +5.6233E-03  +4.4782E-01    
+2.1545E+02  +3.8313E-03  -6.4646E-01    
+3.1623E+02  +2.6086E-03  -1.7614E+00    
+4.6416E+02  +1.7753E-03  -3.1431E+00    
+6.8130E+02  +1.2080E-03  -4.9455E+00    
+1.0000E+03  +8.2079E-04  -7.4848E+00    
+1.4678E+03  +5.5618E-04  -1.1187E+01    
+2.1545E+03  +3.7352E-04  -1.6678E+01    
+3.1623E+03  +2.4428E-04  -2.4511E+01    
+4.6417E+03  +1.5005E-04  -3.4483E+01    
+6.8130E+03  +9.1075E-05  -4.1775E+01    
+1.0000E+04  +5.6429E-05  -5.5184E+01    
