Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 099    Date: 01/02/11    Time: 11:29:25


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9966E-01  +8.8554E+01   
+1.2328E-01  +1.9980E-01  +8.8243E+01    
+1.5199E-01  +1.9961E-01  +8.7820E+01    
+1.8738E-01  +1.9952E-01  +8.7335E+01    
+2.3101E-01  +1.9951E-01  +8.6730E+01    
+2.8480E-01  +1.9930E-01  +8.5999E+01    
+3.5112E-01  +1.9929E-01  +8.5068E+01    
+4.3288E-01  +1.9850E-01  +8.3956E+01    
+5.3367E-01  +1.9825E-01  +8.2531E+01    
+6.5790E-01  +1.9722E-01  +8.0887E+01    
+8.1110E-01  +1.9590E-01  +7.8829E+01    
+1.0000E+00  +1.9433E-01  +7.6674E+01    
+1.2329E+00  +1.9086E-01  +7.3270E+01    
+1.5199E+00  +1.8721E-01  +6.9831E+01    
+1.8738E+00  +1.8187E-01  +6.5673E+01    
+2.3101E+00  +1.7430E-01  +6.0843E+01    
+2.8481E+00  +1.6482E-01  +5.5617E+01    
+3.5112E+00  +1.5216E-01  +4.9750E+01    
+4.3288E+00  +1.3794E-01  +4.3802E+01    
+5.3368E+00  +1.2248E-01  +3.7894E+01    
+6.5790E+00  +1.0632E-01  +3.2207E+01    
+8.1110E+00  +9.0859E-02  +2.7127E+01    
+1.0000E+01  +7.6353E-02  +2.2570E+01    
+1.2329E+01  +6.3964E-02  +1.8522E+01    
+1.5199E+01  +5.2553E-02  +1.5177E+01    
+1.8738E+01  +4.2705E-02  +1.2328E+01    
+2.3102E+01  +3.5266E-02  +1.0022E+01    
+2.8481E+01  +2.8701E-02  +8.1415E+00    
+3.5112E+01  +2.3322E-02  +6.5242E+00    
+4.3288E+01  +1.9060E-02  +4.6001E+00    
+5.3368E+01  +1.5468E-02  +4.0854E+00    
+6.5790E+01  +1.2531E-02  +3.1133E+00    
+8.1110E+01  +1.0212E-02  +2.3498E+00    
+1.0000E+02  +8.2686E-03  +1.6669E+00    
+1.2329E+02  +6.7067E-03  +1.0396E+00    
+1.5199E+02  +5.4085E-03  +9.5436E-01    
+1.8739E+02  +4.4131E-03  -1.5342E-01    
+2.3102E+02  +3.5806E-03  -6.4342E-01    
+2.8481E+02  +2.9005E-03  -1.0384E+00    
+3.5113E+02  +2.3634E-03  -1.7474E+00    
+4.3289E+02  +1.9111E-03  -2.5104E+00    
+5.3368E+02  +1.5516E-03  -3.3179E+00    
+6.5790E+02  +1.2601E-03  -4.3367E+00    
+8.1120E+02  +1.0217E-03  -5.5604E+00    
+1.0000E+03  +8.2974E-04  -7.0711E+00    
+1.2329E+03  +6.7383E-04  -8.8803E+00    
+1.5200E+03  +5.4568E-04  -1.1244E+01    
+1.8739E+03  +4.4308E-04  -1.4009E+01    
+2.3102E+03  +3.6149E-04  -1.8345E+01    
+2.8481E+03  +2.8558E-04  -2.3168E+01    
+3.5113E+03  +2.2544E-04  -2.9013E+01    
+4.3289E+03  +1.7291E-04  -3.6494E+01    
+5.3369E+03  +1.2330E-04  -4.3938E+01    
