Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 119    Date: 03/02/11    Time: 13:33:37


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +1.9948E-01  +8.8538E+01   
+1.2328E-01  +1.9948E-01  +8.8208E+01    
+1.5199E-01  +1.9953E-01  +8.7829E+01    
+1.8738E-01  +1.9925E-01  +8.7340E+01    
+2.3101E-01  +1.9932E-01  +8.6715E+01    
+2.8480E-01  +1.9906E-01  +8.5969E+01    
+3.5112E-01  +1.9901E-01  +8.5022E+01    
+4.3288E-01  +1.9830E-01  +8.3923E+01    
+5.3367E-01  +1.9794E-01  +8.2522E+01    
+6.5790E-01  +1.9688E-01  +8.0802E+01    
+8.1110E-01  +1.9574E-01  +7.8714E+01    
+1.0000E+00  +1.9358E-01  +7.6251E+01    
+1.2329E+00  +1.9066E-01  +7.3292E+01    
+1.5199E+00  +1.8702E-01  +6.9660E+01    
+1.8738E+00  +1.8130E-01  +6.5459E+01    
+2.3101E+00  +1.7367E-01  +6.0580E+01    
+2.8481E+00  +1.6391E-01  +5.5294E+01    
+3.5112E+00  +1.5143E-01  +4.9444E+01    
+4.3288E+00  +1.3717E-01  +4.3530E+01    
+5.3368E+00  +1.2151E-01  +3.7593E+01    
+6.5790E+00  +1.0549E-01  +3.1973E+01    
+8.1110E+00  +9.0035E-02  +2.6852E+01    
+1.0000E+01  +7.5755E-02  +2.2324E+01    
+1.2329E+01  +6.2997E-02  +1.8385E+01    
+1.5199E+01  +5.1931E-02  +1.5032E+01    
+1.8738E+01  +4.2771E-02  +1.2391E+01    
+2.3102E+01  +3.4903E-02  +9.8155E+00    
+2.8481E+01  +2.8451E-02  +8.0134E+00    
+3.5112E+01  +2.3221E-02  +6.3028E+00    
+4.3288E+01  +1.8991E-02  +5.3389E+00    
+5.3368E+01  +1.5285E-02  +3.9496E+00    
+6.5790E+01  +1.2431E-02  +2.9844E+00    
+8.1110E+01  +1.0060E-02  +2.3241E+00    
+1.0000E+02  +8.1745E-03  +1.6566E+00    
+1.2329E+02  +6.6322E-03  +1.0490E+00    
+1.5199E+02  +5.3577E-03  +7.3029E-01    
+1.8739E+02  +4.3629E-03  -8.4140E-02    
+2.3102E+02  +3.5441E-03  -5.5765E-01    
+2.8481E+02  +2.8777E-03  -1.1861E+00    
+3.5113E+02  +2.3290E-03  -1.6222E+00    
+4.3289E+02  +1.8930E-03  -2.4060E+00    
+5.3368E+02  +1.5366E-03  -3.2277E+00    
+6.5790E+02  +1.2483E-03  -4.2323E+00    
+8.1120E+02  +1.0135E-03  -5.4412E+00    
+1.0000E+03  +8.2333E-04  -6.9402E+00    
+1.2329E+03  +6.6811E-04  -8.8280E+00    
+1.5200E+03  +5.4217E-04  -1.1162E+01    
+1.8739E+03  +4.3936E-04  -1.4088E+01    
+2.3102E+03  +3.5645E-04  -1.8021E+01    
+2.8481E+03  +2.8316E-04  -2.2803E+01    
+3.5113E+03  +2.2395E-04  -2.8591E+01    
+4.3289E+03  +1.7235E-04  -3.5983E+01    
+5.3369E+03  +1.2435E-04  -4.3810E+01    
