Calibration measurement with Solartron
Metronix GmbH, Kocherstr. 3, 38120 Braunschweig

  Magnetometer: 578    Date: 20/02/15    Time: 10:30:23


 FREQUENCY    MAGNITUDE      PHASE    
    Hz                     deg    
Chopper On
+1.0000E-01  +2.0027E-01  +8.8535E+01   
+1.2328E-01  +2.0031E-01  +8.8206E+01    
+1.5199E-01  +2.0019E-01  +8.7810E+01    
+1.8738E-01  +2.0003E-01  +8.7330E+01    
+2.3101E-01  +2.0010E-01  +8.6704E+01    
+2.8480E-01  +1.9983E-01  +8.5944E+01    
+3.5112E-01  +1.9974E-01  +8.5022E+01    
+4.3288E-01  +1.9925E-01  +8.3849E+01    
+5.3367E-01  +1.9874E-01  +8.2486E+01    
+6.5790E-01  +1.9790E-01  +8.0793E+01    
+8.1110E-01  +1.9670E-01  +7.8724E+01    
+1.0000E+00  +1.9540E-01  +7.6651E+01    
+1.2329E+00  +1.9134E-01  +7.3108E+01    
+1.5199E+00  +1.8781E-01  +6.9699E+01    
+1.8738E+00  +1.8255E-01  +6.5533E+01    
+2.3101E+00  +1.7420E-01  +6.0624E+01    
+2.8481E+00  +1.6483E-01  +5.5396E+01    
+3.5112E+00  +1.5221E-01  +4.9564E+01    
+4.3288E+00  +1.3791E-01  +4.3649E+01    
+5.3368E+00  +1.2222E-01  +3.7620E+01    
+6.5790E+00  +1.0616E-01  +3.1987E+01    
+8.1110E+00  +9.0671E-02  +2.6879E+01    
+1.0000E+01  +7.6238E-02  +2.2394E+01    
+1.2329E+01  +6.3430E-02  +1.8415E+01    
+1.5199E+01  +5.2411E-02  +1.5060E+01    
+1.8738E+01  +4.2419E-02  +1.1836E+01    
+2.3102E+01  +3.5155E-02  +1.0026E+01    
+2.8481E+01  +2.8770E-02  +7.9973E+00    
+3.5112E+01  +2.3304E-02  +6.6090E+00    
+4.3288E+01  +1.8899E-02  +5.1951E+00    
+5.3368E+01  +1.5424E-02  +3.9878E+00    
+6.5790E+01  +1.2540E-02  +3.0579E+00    
+8.1110E+01  +1.0159E-02  +2.2159E+00    
+1.0000E+02  +8.2523E-03  +1.4514E+00    
+1.2329E+02  +6.6916E-03  +8.3384E-01    
+1.5199E+02  +5.4511E-03  +3.8637E-01    
+1.8739E+02  +4.4024E-03  -3.5782E-01    
+2.3102E+02  +3.5670E-03  -9.9565E-01    
+2.8481E+02  +2.8940E-03  -1.6482E+00    
+3.5113E+02  +2.3476E-03  -2.3704E+00    
+4.3289E+02  +1.9016E-03  -3.1942E+00    
+5.3368E+02  +1.5408E-03  -4.1528E+00    
+6.5790E+02  +1.2486E-03  -5.2657E+00    
+8.1120E+02  +1.0104E-03  -6.6206E+00    
+1.0000E+03  +8.1740E-04  -8.2541E+00    
+1.2329E+03  +6.6034E-04  -1.0246E+01    
+1.5200E+03  +5.3246E-04  -1.2692E+01    
+1.8739E+03  +4.2775E-04  -1.5723E+01    
+2.3102E+03  +3.4169E-04  -1.9187E+01    
+2.8481E+03  +2.7201E-04  -2.3560E+01    
+3.5113E+03  +2.1343E-04  -2.9006E+01    
+4.3289E+03  +1.6309E-04  -3.5207E+01    
+5.3369E+03  +1.2088E-04  -4.0791E+01    
